,recording.id,recording.title,recording.artist-credit-phrase
18749,955e5ce0-dd15-4b07-a594-16b72cae407c,She Hates Me,Puddle of Mudd
18750,0abd5a2d-9a37-4b19-90bc-3f9b01f500c7,She Hates Me,Puddle of Mudd
18751,74e014f6-1c48-4f71-8568-51c820588e72,She Hates Me,Puddle of Mudd
18752,e9e75b43-1d3c-4c47-9d52-cff440e3ec27,She Hates Me,Puddle of Mudd
18753,84d97168-8d50-4651-9b22-ba04b46af53a,She Hates Me,Puddle of Mudd
18754,644bffc4-b9ab-41ff-84d6-1f163711712b,She Hates Me,Puddle of Mudd
18755,a44e6055-f196-4051-8910-5df253616c69,She Hates Me,Puddle of Mudd
18756,aaf8e831-2509-44bc-9703-4dad82826b6f,She Hates Me,Puddle of Mudd
18757,99dd71e5-63a2-441f-b633-4a426b1e00aa,She Hates Me,Puddle of Mudd
18758,48ccb8d6-1309-487d-bec1-1da3d6ccdf94,She Hates Me,Puddle of Mudd
18759,8ac8bace-5deb-41c0-900f-4ffaa7b4304c,She Hates Me (Video),Puddle of Mudd
18760,67fbff0c-6807-40da-811e-188e28cf8a33,She Hates Me (clean version/short end),Puddle of Mudd
18761,7ae26299-262e-4615-87e9-37643da7f6c3,She Hates Me (very clean version/short end),Puddle of Mudd
18762,feb6b619-92d1-4e45-8542-61d21fe783c9,Satisfy You,R. Kelly feat. Puff Daddy
18763,4f300675-0151-458f-b30b-a5d9c4a29550,Satisfy You,Puff Daddy feat. R. Kelly
18764,00308cc2-40dd-45b0-b331-e0f9a35afcab,Satisfy You,Puff Daddy feat. R. Kelly
18765,69b2fa1f-b110-484d-b6f0-0090ae4dce78,Satisfy You,Puff Daddy feat. R. Kelly
18766,82ee1419-8993-43ad-a424-cd4d075ea192,Satisfy You,Puff Daddy feat. R. Kelly
18767,ac3f8b50-9cf5-41e5-8b07-9991c8584560,Satisfy You,P. Diddy feat. R. Kelly
18768,b6341015-6b67-4829-85a1-48a3a55560c4,Satisfy You,P. Diddy feat. R. Kelly
18769,af98baf9-818f-4a1e-97ec-6f4634f3b4ca,Satisfy You,Puff Daddy feat. R. Kelly
18770,18029d7a-768f-4f7a-9167-a8ef42199219,Satisfy You (radio edit),Puff Daddy feat. R. Kelly
18771,487c3bd7-ce17-4cf6-b7f6-97b72f167da4,Satisfy You (radio mix),Puff Daddy feat. R. Kelly
18772,f68c0b13-ca91-4be5-9e05-e5a1bc658250,Satisfy You (radio mix),Puff Daddy feat. R. Kelly
18773,aa540742-6fff-4b27-afbb-be62f69a60e3,Breathe & Stop,Q‐Tip
18774,ba8e72f9-d2fc-41f4-b6e8-ddab14e20e58,Breathe & Stop,Q‐Tip
18775,71904de7-5f0f-455e-9bd9-4ca99f800a05,Breathe & Stop,Q‐Tip
18776,827d00dd-66f1-4a83-abac-bc964b5f399a,Breathe and Stop,Q‐Tip
18777,025b010a-5c13-4ca2-81a1-98e09e65094e,Breathe and Stop,Q‐Tip
18778,a6d2af10-8115-4b7c-ae24-c91fddbee538,Breathe and Stop,Q‐Tip
18779,26d7568e-ef56-4468-a8f2-26f1a95a404f,Breathe and Stop,Q‐Tip
18780,fc1ab2f1-1d19-4fb7-8b7f-c0dccaaa5ab5,Breathe and Stop,G-Tip
18781,a972f67c-a23d-401d-9a07-4f51840ac2a6,Breathe and Stop,Q‐Tip
18782,841ec03c-3fbf-48ef-941d-992d0fc09234,Breathe & Stop,Q‐Tip
18783,0956b7c5-46b8-40c8-82cc-9fd0b8b70dee,Breathe and Stop,Q‐Tip
18784,eb66c6ed-4b4c-4203-a2b2-5a48e9b1871d,Breathe & Stop,Q‐Tip
18785,d4d03f88-27fe-40aa-99f4-faef40cac964,Breathe & Stop,Q‐Tip
18786,8555223a-c87f-4c5a-b46a-6d172eabba29,Breathe and Stop,Q‐Tip
18787,43ee424f-998a-43ef-9187-5a519deaf063,Breathe and Stop,Q‐Tip
18788,1a4c1415-48f6-459e-a075-8a6dbcca769e,Breathe and Stop,Q‐Tip
18789,5d53e605-b989-4159-9bd7-2b49d9c75a83,Breathe and Stop,Q‐Tip
18790,7222acc7-5265-4c96-8d1b-4e7b21340a0b,Breathe and Stop,Q‐Tip
18791,fc594a33-40af-4032-bd62-0a01aceb28a4,Breathe and Stop,Q‐Tip
18792,da7b6cf3-428b-4fac-a711-e444c05e1c51,Breathe & Stop,Q‐Tip
18793,059eff1a-a5a9-4a66-a027-97e620dfc000,Breathe & Stop,Q‐Tip
18794,99328871-1a52-4985-8ad3-0883ec754e5a,Breathe & Stop,Q‐Tip
18795,a045f118-0958-4cfa-ae04-300fe46cb0de,Breathe and Stop,Q‐Tip
18796,012b603c-3d7e-48e7-9845-93c2c9030b5c,Breathe and Stop (instrumental),Q‐Tip
18797,31c0bbd2-e11e-4068-bde5-54b57e38c4a5,Breathe and Stop (instrumental),Q‐Tip
18798,37a7462f-6591-4bd3-aea6-636cac9455fb,Vivrant Thing,Q‐Tip
18799,c35d8941-fcbe-42fa-bcb5-55f250f4e72e,Vivrant Thing,Q‐Tip
18800,677ab571-1aa4-4f09-ab7d-1cd6d5dc407d,Vivrant Thing,Q‐Tip
18801,53296409-607b-466a-af61-62b858f33dab,Vivrant Thing,Q‐Tip
18802,2c08b033-70a8-4487-8409-cdbe712fa704,Vivrant Thing,Q‐Tip
18803,4380c821-afbb-4974-95f4-b051513fd0b3,Vivrant Thing,Q‐Tip
18804,52e547ff-2f44-4e27-8f56-8fc2f7c41d05,Vivrant Thing,Violator feat. Q‐Tip
18805,52191247-76b6-487b-8f49-b8c3c0dc2215,Vivrant Thing (instrumental),Q‐Tip
18806,fa298224-2e56-478a-8037-18f366c4a449,Vivrant Thing (remix),Q‐Tip
18807,0ba69589-06b3-499e-8e4e-9e3fb19f7472,Vivrant Thing,Q‐Tip feat. Busta Rhymes & Missy Elliott
18808,5acee851-afd6-497e-9cbf-3f9c811b3ccd,Vivrant Thing (remix) (instrumental),Q‐Tip
18809,b77a099f-5b22-4d74-817e-1217bd9b04c2,Vivrant Thing (club mix),Q‐Tip
18810,be3506e8-681d-473c-9321-7c4d3cc1904a,Vivrant Thing (radio mix),Q‐Tip
18811,8ef00c9f-8f7b-4333-a81e-bacdcb289e39,Vivrant Thing (club mix),Q‐Tip
18812,2224c07b-9fec-410f-9aa9-7dc85c36f53e,Vivrant Thing (club mix),Q‐Tip
18813,d23a6d2b-f1be-47c9-aadb-693d419b3472,Vivrant Thing (club mix),Q‐Tip
18814,f6d3829b-5bb6-4177-b780-250f3bb350e0,Vivrant Thing (remix) (dirty version),Q‐Tip
18815,e479dbc3-26c4-4b97-9eb1-dfa14227b803,Vivrant Thing (remix) (clean version),Q‐Tip
18816,62ecaf02-0e14-425e-ab10-58de882ed64c,Vivrant Thing (Redmo's Change rework),Q‐Tip vs. Eddie Kendricks
18817,d5359a33-99a2-4448-9492-a244d37e9906,Oochie Wally,Nas feat. Bravehearts
18818,29ddbe77-b1ea-481b-832c-58d2f27c6179,Oochie Wally,QB Finest feat. Bravehearts
18819,a056a487-13e0-4054-b434-34df8787eb67,Oochie Wally,QB Finest feat. Bravehearts
18820,c0e7511b-b0b7-4de7-a252-89ac43bc8a0a,Oochie Wally (remix),Nas & Bravehearts
18821,c8ec4b39-129e-4c21-a57a-ae8bdf622097,Oochie Wally (remix),Nas & Bravehearts
18822,bb285af3-4444-4b89-b439-dfeb0aa20916,Oochie Wally,QB Finest feat. Nas & Bravehearts
18823,9f2cee71-4aae-4b13-ab46-067d9620e4f7,Oochie Wally,QB Finest feat. Bravehearts & Nas
18824,d7cb9f42-549a-4aeb-8bae-c28aea440378,Oochie Wally (remix),QB Finest featuring Nas & Bravehearts
18825,e59b3724-d3be-40eb-a39b-57a2eb22de97,Oochie Wally (instrumental),QB Finest featuring Nas & Bravehearts
18826,f122a87b-3f75-4275-8ca9-40422d860f15,Oochie Wally (clean),QB Finest featuring Nas & Bravehearts
18827,638b6223-4e29-4912-ae14-d3ad1fe46cde,Oochie Wally (dirty),QB Finest featuring Nas & Bravehearts
18828,226b4a18-26e6-424b-936f-a4acad9a48ec,Oochie Wally (dirty version),QB Finest feat. Bravehearts
18829,9a45cb93-afd0-4b6b-8b1b-af7e1109a469,No One Knows,Queens of the Stone Age
18830,2e3ba74c-76dc-4911-b751-60b61ae30d03,No One Knows,Queens of the Stone Age
18831,905edd8b-d89b-4b33-8298-7c7f61e4736c,No One Knows,Queens of the Stone Age
18832,21d17d4d-8d62-4e1c-b349-625e104fcca5,No One Knows,Queens of the Stone Age
18833,78509028-4c0b-4987-ae84-b9d38be4be30,No One Knows,Queens of the Stone Age
18834,3d5d9146-9bff-4c2e-8548-22e1b688e24a,No One Knows,Queens of the Stone Age
18835,825869eb-4bde-4b2b-ada8-0e2222117418,No One Knows,Queens of the Stone Age
18836,d6320e78-1a24-4e98-9dbd-1936b75572a6,No One Knows,Queens of the Stone Age
18837,21690931-c127-4fd8-a4db-068210e41a76,No One Knows,Queens of the Stone Age
18838,689efc87-081c-49c3-961b-9e35eb30cabd,No One Knows,Queens of the Stone Age
18839,da2f919b-27df-48eb-95a1-88d1c4d0b741,No One Knows,Queens of the Stone Age
18840,39e986f1-88b2-4808-aace-0c197c3afb8e,No One Knows,Queens of the Stone Age
18841,b9e9853b-c86d-410f-9304-d60601ec02a7,No One Knows,Queens of the Stone Age
18842,12b2593a-e6ba-4e63-b75d-05d91bf5b198,No One Knows,Queens of the Stone Age
18843,bfa516ed-c468-4a68-92bc-b15df3c25d59,No One Knows,Queens of the Stone Age
18844,9361dc69-1d81-414e-a180-b19d2ec9e53e,No One Knows,Queens of the Stone Age
18845,a42e19e6-76a9-4273-bc2a-056f587f74f5,No One Knows,Queens of the Stone Age
18846,d9dfd7bc-3dfd-4a49-8851-a7dcb69e6619,No One Knows,Queens of the Stone Age
18847,dbdc978b-9aa4-407e-a3b0-0a3b9e6ac565,No One Knows,Queens of the Stone Age
18848,4ed5ee86-6a50-4963-927f-ab147a450de4,No One Knows,Queens of the Stone Age
18849,c3751880-a441-421b-bf22-684caff5765e,No One Knows,Queens of the Stone Age
18850,87a4e635-ca26-4fe5-977e-c8e1719a31d6,No One Knows,Queens of the Stone Age
18851,aa8b9234-d231-406e-85c9-2489f7645fce,No One Knows,Queens of the Stone Age
18852,fd398c4e-b8ca-4151-9b4c-90212664ba3e,No One Knows,Queens of the Stone Age
18853,377a88d3-ba5f-41dd-842d-fe4efc712533,No One Knows,Queens of the Stone Age
18854,b4d22ed3-f759-489e-87db-2b689440be30,Did You Ever Think,R. Kelly
18855,041f1702-63f8-442e-bcbe-ac288c9cd848,Did You Ever Think,R. Kelly
18856,20f4a76a-5c5d-4b9c-b599-6a8fee119f6b,Did You Ever Think,R. Kelly
18857,658fe430-f5d1-4142-8ae4-3e8282152d06,Did You Ever Think,R. Kelly
18858,715ed883-65e8-441b-8b43-10f1b772936b,Did You Ever Think,R. Kelly
18859,4348e139-06f8-4442-adbb-0bf22e55ecc5,Did You Ever Think,R. Kelly
18860,fd289a6b-d9f3-42c4-9f0a-ddb6f7d93ad5,Did You Ever Think,R. Kelly
18861,1f035529-f685-4d7a-b0b3-f7cac319aab5,Did You Ever Think,R. Kelly
18862,ae03de5b-a075-41cd-8202-4342a6737e29,Did You Ever Think,R. Kelly
18863,ed87e3c9-b3e2-465c-9d63-bd8d82f663d7,Did You Ever Think,R. Kelly feat. Nas
18864,15673d3d-3d22-46a2-bc07-e16ab93b6ec1,Did You Ever Think (album version),R. Kelly
18865,15b409ce-b716-4539-9aa7-9fee062042ea,Did You Ever Think (album version),R. Kelly
18866,b8939ee9-53e0-46e1-afac-531ad2cfff5f,Did You Ever Think (remix instrumental),R. Kelly
18867,f7da666d-e400-4e6e-963f-65cc782ba4ca,Did You Ever Think (album instrumental),R. Kelly
18868,a2922aa4-7818-4cb4-82d0-6f6a64cfb31f,Did You Ever Think (remix),R. Kelly feat. Nas
18869,e4a2e79c-4d05-48f1-a8aa-b77382b4df23,Did You Ever Think (remix),R. Kelly feat. Nas
18870,5a150b39-3bb6-4cca-bbe0-fd54d7d89cf6,Did You Ever Think (remix),R. Kelly feat. Nas
18871,5d361030-cf15-4c8f-a514-2e9a4e646463,Did You Ever Think (radio edit),R. Kelly feat. Nas
18872,490c4e36-bc95-4950-97a7-c5be6c49480a,Did You Ever Think (remix) (radio edit),R. Kelly feat. Nas
18873,2843953e-f7ab-4aef-9f9e-f641b690178b,Feelin on Yo Booty,R. Kelly
18874,25d436dc-1d3c-4ca5-9a06-956c5c563502,Feelin On Yo Booty,R. Kelly
18875,b42ffd24-2eb5-436f-b3e3-e9947dea4493,Feelin’ on Yo Booty,R. Kelly
18876,caba687b-7013-4b93-924d-5c364539b409,Feelin’ on Yo Booty,R. Kelly
18877,f58c89a9-12c5-43c5-afd4-4fdffe4e68e1,Feelin' On Yo Booty,R. Kelly
18878,45097750-16c0-4ef5-b86d-601f58253940,Feelin’ on Yo Booty,R. Kelly
18879,15b0cc07-5424-4daa-9493-564cfb570946,Feelin' on Yo Booty (Hypnosis mix),R. Kelly
18880,7b1bc6f2-eb4f-46f3-86b0-ddd5eecae556,Feelin' On Yo Booty (Album Version),R. Kelly
18881,1d89bd63-b780-463c-93c7-d885bcbf947e,Feelin' on Yo Booty (Hypnosis mix),R. Kelly
18882,8ef8d0ef-bc89-4055-ad4d-040474df47d4,Feelin' On Yo Booty - Hyponosis Mix,R. Kelly
18883,2693e42d-de49-4306-b47f-47b4d00770f9,Feelin' On Yo Booty (Album Version Instrumental),R. Kelly
18884,4a5ae86d-631e-421e-91fe-e57a563e2576,Feelin' On Yo Booty (Hypnosis Mix Instrumental),R. Kelly
18885,86af312e-8c9b-473f-a33d-9464062ea770,Feelin' On Yo Booty (Dirty South Mix),R. Kelly
18886,4a8e1005-dd9c-42ff-951e-13506b878948,Feelin' on Yo Booty (dirty South mix),R. Kelly feat. YoungBloodZ
18887,a3d1f547-7adf-4690-b670-897f4544c83f,The Zoo / Feelin’ on Yo Body / Feelin’ on Yo Booty Opera,R. Kelly
18888,e6aaf4f7-a7f9-42fe-af40-eac60bfcb56c,Happy People,R. Kelly
18889,a3f9b682-5049-4948-a0bb-d99e436890a6,Happy People,R. Kelly
18890,5e6ebc5c-439d-4194-b4e7-8b25daafddc4,Happy People,R. Kelly
18891,972273e6-8ee0-44c4-b3eb-d33ad0a55d29,Happy People,R. Kelly
18892,7c8e72f7-d6d9-40c0-a07c-01b5be485481,Happy People,R. Kelly
18893,9ea8cd15-540c-47be-8a8b-2a028ffecb23,Happy People,R. Kelly
18894,cb27faf7-3a04-47d8-8e7b-352e47dc09ae,Happy People,R. Kelly
18895,ada880f3-2ced-4557-a204-82ab24442c87,Happy People,R. Kelly
18896,033b1c8c-60f4-4d73-9c41-7adb3e2dba55,Happy People,R. Kelly
18897,b094e184-5b5b-44b8-aa8a-78871762e3b0,Happy People,R. Kelly
18898,f8ffbfa7-7747-4fa7-89dd-e84e204ce9b0,Happy People,R. Kelly
18899,555ac95a-401e-4752-8d97-38b40e454909,Happy People,R. Kelly
18900,311e55aa-6be5-45eb-add3-74d26b3f8831,Happy People,R. Kelly
18901,820985af-2b96-437b-907c-5e8a7f8a5dde,Happy People,R. Kelly
18902,bb094fbc-e958-41db-9f30-58661a7f8cc8,Happy People,R. Kelly
18903,a42d73cb-55b0-4438-9518-376669ed9f69,Happy People,R. Kelly
18904,b4d2fb7c-36bd-4655-b772-76de54250dde,Happy People,R. Kelly
18905,12721a8f-67bd-4ebe-a0e7-913fef7d1fe5,Happy People,R. Kelly
18906,c38872bd-cab6-41c4-866b-9969df5f526d,Happy People,R. Kelly
18907,043139d5-b484-4ebf-8c93-98faa27db6f7,Happy People,R. Kelly
18908,a68d798a-5215-42ff-8a53-2bb7b2717af4,Happy People,R. Kelly
18909,e39caf33-5035-4439-a1f3-3e82e913608b,Happy People (instrumental),R. Kelly
18910,d4559e69-8294-4f97-9a89-22b1f2a02433,Happy People (radio edit),R. Kelly
18911,18732d47-72cd-44f9-8391-59c1d0c67b9a,Happy People (Radio Edit),R. Kelly
18912,9d9b8393-f03c-43e1-8452-45b6da376b6e,Ladies’ Night (Treat Her Like Heaven) / Steppin’ in the Name of Love (remix) / Happy People,R. Kelly
18913,307584e2-4714-4dd7-b544-a22a9f3d2edb,I Wish,R. Kelly
18914,065e39cd-a4bd-4891-a988-ffc480c569e9,I Wish,R. Kelly
18915,98f8d9d2-a209-4ae5-97ba-90aaa62575cb,I Wish,R. Kelly
18916,537fd9ec-d181-4af4-9ecf-7fa1c2ac440e,I Wish,R. Kelly
18917,b19f8127-6959-46d1-be06-30e14cf89ebf,I Wish,R. Kelly
18918,3591feb7-636c-41db-b28d-ebfc661fe0f6,I Wish,R. Kelly
18919,1fbcb090-01fd-4c85-9334-a83f43589317,I Wish,R. Kelly
18920,603016b5-515e-49e2-bf0f-67f984451db5,I Wish,R. Kelly
18921,f5077ec0-c308-4ad5-849e-1cfbb2cbc120,I Wish,R. Kelly
18922,66c4ce38-3d2b-485f-a839-e4e03da076e8,I Wish,R. Kelly
18923,14c7f9e6-4720-4e6c-a544-9ced4905e3ca,I Wish,R. Kelly
18924,2da8543b-8ae4-44e0-bf26-843664afd849,I Wish,R. Kelly
18925,c87c58a2-5e15-4216-98db-9f7c35a2500b,I Wish,R. Kelly
18926,ab99f29b-6a00-481d-80a1-f8bdc4b0511e,I Wish,R. Kelly
18927,4eb5dbc4-b390-4128-83f1-ca6645d080ee,I Wish,R. Kelly
18928,02fea637-89c1-4215-9ee1-c4c27b5fd389,I Wish,R. Kelly
18929,783d7deb-836e-454d-889d-55b0c9d06506,I Wish,R. Kelly
18930,9e0eca5c-ead8-413a-b6b2-eb7b7f375def,I Wish,R. Kelly
18931,29c5ee08-f793-4153-b153-5ef3ab04a465,I Wish,R. Kelly
18932,057311fa-7f58-4485-a45d-9b1e5fd6c7de,I Wish,R. Kelly
18933,6d352bd8-3781-489d-9c8a-1d22aa6c4927,I Wish,R. Kelly
18934,4031e298-5323-4b80-92d7-1103b0afffc1,I Wish,R. Kelly
18935,b8c4ba6b-f27a-4190-836e-561872bf95f3,I Wish,R. Kelly
18936,33ae8da8-b17f-4f2d-990c-dfb7c1e63c79,I Wish,R. Kelly
18937,f5602720-1b44-43e1-ab53-7a9ce1e0e8e6,I Wish,R. Kelly
18938,1b6cfc66-3b99-4de7-9bb6-01ff93aac6b3,If I Could Turn Back the Hands of Time,R. Kelly
18939,fdbad267-81a1-4a44-b9eb-c3cd3a543eae,If I Could Turn Back the Hands of Time,R. Kelly
18940,79eb92f7-af56-463e-a886-fe26b2e62fb7,If I Could Turn Back the Hands of Time,R. Kelly
18941,717dbe48-7194-4057-b0c6-06314541d0e2,If I Could Turn Back the Hands of Time,R. Kelly
18942,c1390106-6f28-4126-b5a3-0c8d2345ed26,If I Could Turn Back the Hands of Time,R. Kelly
18943,f211f9a1-97ab-4107-bd69-9e8a2c6c3185,If I Could Turn Back the Hands of Time,R. Kelly
18944,4a38d1d6-8903-4605-9a7b-0594fc938fc9,If I Could Turn Back the Hands of Time,R. Kelly
18945,4d3bd093-47ff-4887-a256-42e21c610049,If I Could Turn Back the Hands of Time,R. Kelly
18946,eb778ea8-91d3-4587-98bf-356c157c958d,If I Could Turn Back the Hands of Time,R. Kelly
18947,b3cafbc2-5584-4a5d-b64a-8da9808ff2ea,If I Could Turn Back the Hands of Time,R. Kelly
18948,9b1acd25-8f57-4870-8fce-af8d48998729,If I Could Turn Back the Hands of Time,R. Kelly
18949,73cb003f-e541-4e04-8f25-ec6f5945c512,If I Could Turn Back The Hands Of Time,R. Kelly
18950,dbcc5c15-d425-4041-8883-1f99df8cd533,If I Could Turn Back the Hands of Time,R. Kelly
18951,bc736102-ad56-4d9b-a7b9-1919c2f78fc7,If I Could Turn Back the Hands of Time,R. Kelly
18952,9c14a514-84fc-456c-989f-fb738912155e,If I Could Turn Back the Hands of Time,R. Kelly
18953,0dbe04f4-0ae5-4575-8601-9fbebbb1dce7,If I Could Turn Back The Hands Of Time,R. Kelly
18954,a8a526df-33ba-44a2-b32f-9bcf94f58b23,If I Could Turn Back the Hands of Time,R. Kelly
18955,e1b6570c-399a-45fa-9adc-bb77dfad0956,If I Could Turn Back the Hands of Time,R. Kelly
18956,85a043e6-5c21-40f2-83c7-99fc489cfe6d,If I Could Turn Back the Hands of Time,R. Kelly
18957,2613885f-7eac-42d6-a525-a73b87da3a4f,If I Could Turn Back the Hands of Time,R. Kelly
18958,8f8d94c7-c81c-42a4-bacb-85357cd68e4d,If I Could Turn Back the Hands of Time,R. Kelly
18959,46bad1e8-8f1d-4753-ae19-04b717630fb5,If I Could Turn Back the Hands of Time,R. Kelly
18960,16a118e3-a231-4852-914d-18f91c404746,If I Could Turn Back the Hands of Time,R. Kelly
18961,71e1aa8c-f5cb-42b2-b250-f53cdee6a76e,If I Could Turn Back the Hands of Time,R. Kelly
18962,ef0cd9df-44a5-4bda-8c20-16f0cd601382,If I Could Turn Back the Hands of Time,R. Kelly
18963,e9e72a1a-fd11-4aa8-a7f9-1b91f35a24fd,Ignition,R. Kelly
18964,5e7c1782-f51e-4a48-bb0b-74212b417181,Ignition,R. Kelly
18965,f940ebee-0857-43b5-ba36-f17795940ead,Ignition,R. Kelly
18966,0339abc6-f965-4567-ba8d-29b72ea69e4f,Ignition,R. Kelly
18967,bf376f3e-bd4d-437e-b746-3f15366d51d0,Ignition,R. Kelly
18968,7d09a345-5ebc-4342-b979-c1d189fddf81,Ignition,R. Kelly
18969,ec2c30e5-6ef6-4ef6-b35a-7874c1cdfa7f,Ignition,R. Kelly
18970,ae6afa49-814d-431e-85d3-9c7dcae3109e,Ignition,R. Kelly
18971,3cbd0b9b-1d97-4dc8-86e2-ec00c6a90f62,Ignition,R. Kelly
18972,09d6a87c-0325-47c2-81e0-a6ea59948861,Ignition,R. Kelly
18973,70e0b7bb-b488-4bef-b99b-ae9b43e5a8b7,Ignition,R. Kelly
18974,23e0a0e0-8479-4af3-a545-e4013bc974ef,Ignition,R. Kelly
18975,9a8ba8b0-ae1e-4358-a439-54c8dd151725,Ignition,R. Kelly
18976,d386d7c5-f88b-481d-84c3-a36c343cf315,Ignition,R. Kelly
18977,a0cda924-d762-49f2-9ad5-0629f3acdfe1,Ignition,R. Kelly
18978,a2a12b9b-4d05-444a-81d9-73c4b72ac6a5,Ignition,R. Kelly
18979,1ef69205-6564-4314-967d-6d9479eaa91a,Ignition,R. Kelly
18980,81e8d4f4-dc7c-4690-ad3d-b4adff786dfb,Ignition,R. Kelly
18981,ddeaff96-da75-4417-bfd4-e7c76b4bd124,Ignition,R. Kelly
18982,9ebcfee5-fd22-496f-94f5-70807be52d7c,Ignition,R. Kelly
18983,46dce5c3-88c7-4232-a84e-e69091299ff5,Ignition (remix),R. Kelly
18984,03cb2af2-8cef-47de-8d3f-4a65acbc5dad,Ignition (Remix),R. Kelly
18985,afbbc7b9-9bf1-42b6-a5e0-fcfe63f0a26e,Ignition (remix),R. Kelly
18986,314d1e5e-3c40-4f40-85d4-855574359f81,Ignition (remix),R. Kelly
18987,3c61339a-d062-4653-9386-199539b665cf,Ignition Remix,R. Kelly
18988,5ee7f29f-2b8c-4dad-b233-279790cdef9c,Soldier's Heart,R. Kelly
18989,d92cedec-f8ed-4fc0-a861-5b2f88fc60ef,Soldier's Heart (instrumental),R. Kelly
18990,814d1b0e-9d95-4d90-a17f-14e50629e40e,Soldier's Heart,Jacob David George (Kelly Mulhollan)
18991,c6211735-b2cf-4075-a5c6-436778cd42aa,Step in the Name of Love,R. Kelly
18992,19caff93-7063-4134-a050-4554e5446ff3,Step in the Name of Love,R. Kelly
18993,618506c2-73c4-4dd7-bd8a-d33ce976fc26,Step in the Name of Love,R. Kelly
18994,f6e4699e-a7a8-4ece-91f9-9690f6cb359f,Step In The Name Of Love,R. Kelly
18995,ded42030-ba7b-4822-8f15-e8cb2b8947b6,Step in the Name of Love,R. Kelly
18996,a9fd7d8e-fce0-4eb7-8c8d-46bd5ee62ab4,Step in the Name of Love,R. Kelly
18997,99409a22-4976-432b-a0ec-1ff042d668b6,Step in the Name of Love,R. Kelly
18998,0dd996b3-0663-4065-98bd-c57f6f56d1bb,Step In The Name Of Love (Remix),R. Kelly
18999,23d22e03-a4e9-4802-8049-f01c142f6b1c,Step In The Name Of Love (Remix),R. Kelly
19000,4f03efc3-b8c8-4399-95b6-6bfbefb506be,Step in the Name of Love (remix),R. Kelly
19001,b8812175-8e9a-4403-aadc-91b8aacc9d86,Step in the Name of Love (remix),R. Kelly
19002,8689694d-8885-4057-b93d-115b68716919,Step in the Name of Love (remix),R. Kelly
19003,096db533-404a-4e2d-83a0-1721f41f435f,Step in the Name of Love (remix),R. Kelly
19004,2dd5324b-f6ae-4e56-8c13-2b3e0cf7d9d4,Step in the Name of Love (remix),R. Kelly
19005,692f4223-3495-4929-bb13-fde51c074aa1,Step in the Name of Love (remix),R. Kelly
19006,4465abff-2e96-4ff9-a2d2-e078fb213a25,Step in the Name of Love (remix),R. Kelly
19007,09d0ad76-f80e-46ab-93dd-2c6915e1d551,Step in the Name of Love (remix),R. Kelly
19008,3b86bba5-40e8-4ee4-929b-62751d0557cb,Step in the Name of Love (5.1 mix),R. Kelly
19009,7082f6bb-f547-407c-8000-ac83c6cbf16b,Step in the Name of Love (radio edit),R. Kelly
19010,1d66e53b-66ce-4e11-9cb9-82d43ca438d4,Step in the Name of Love (live version),R. Kelly
19011,448e2563-6964-4901-a7a2-33055a2f4b37,Step in the Name of Love (remix),R. Kelly feat. Paul Wall
19012,5c2d9f33-d26a-4bbe-ae88-8bd6d32c7a3f,Step in the Name of Love (remix) (5.1 mix),R. Kelly
19013,d4287fbf-2498-4a5b-bc0c-92c7758a109e,Step in the Name of Love (remix radio edit),R. Kelly
19014,2213b0b2-11b4-468b-8a39-344f71e478fc,Step in the Name of Love (Tom Neville's Jazz Rocket mix),R. Kelly
19015,b6cf99ae-b290-4137-a085-2128d0fcac60,The World's Greatest,R. Kelly
19016,62c7204d-a8cd-401f-a68d-610b23806a3a,The World's Greatest,R. Kelly
19017,8b81386f-48cf-4e40-aded-afdbf8cbf8fe,The World's Greatest,R. Kelly
19018,386bf2cc-31bc-4cb5-9656-1356f916d88a,The World's Greatest,R. Kelly
19019,351792c9-4d5f-4915-9e71-03e85ab53395,The World’s Greatest,R. Kelly
19020,0d8f5fca-b69c-492b-a203-e57e34b93a85,The World’s Greatest,R. Kelly
19021,c27f5413-d1e1-4411-b81c-c44cd208b6d4,The World’s Greatest,R. Kelly
19022,b23ee4d4-d341-4ec0-845c-fd01f7a70dd2,The World’s Greatest,R. Kelly
19023,0dc777f6-ed90-4840-b30a-9e9d16313330,The World's Greatest,R. Kelly
19024,40da850b-4bd3-4c26-b4da-697c318e3293,The World’s Greatest,R. Kelly
19025,18cae8f1-16a2-4f35-87a2-2a7d75e6b6d7,The World's Greatest,R. Kelly
19026,27d4e13c-ecdd-4f5b-84e1-4022966501bc,The World's Greatest,R. Kelly
19027,1ae7de9c-8760-4506-a147-e5c78ddc0072,The World's Greatest,R. Kelly
19028,05faf1f4-f8f3-4bdf-8dc7-5d042fcdcd52,The World’s Greatest,R. Kelly
19029,085774fb-9b2a-4fa1-9bd7-7252fc20a939,The World's Greatest,R. Kelly
19030,546b2fdb-df32-45a9-b7ff-96c8f3effb1e,The World's Greatest,R. Kelly
19031,9db57689-1f1a-4bc6-aca3-c1151acb2a97,The World’s Greatest,R. Kelly
19032,a3667b33-fc89-4a13-95c0-947ffef85a44,The World’s Greatest,R. Kelly
19033,8dc601c1-dbd3-4780-b485-b75777321cbf,The World’s Greatest,R. Kelly
19034,38f1a40a-3992-4816-b4a0-ac91b5bc1f82,The World's Greatest,R. Kelly
