danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,ISRC
0.646,0.891,11,-8.629,1,0.0628,0.228,0.853,0.587,0.633,140.175,audio_features,2wT5b7igA9zocVmKXk5oVI,spotify:track:2wT5b7igA9zocVmKXk5oVI,https://api.spotify.com/v1/tracks/2wT5b7igA9zocVmKXk5oVI,https://api.spotify.com/v1/audio-analysis/2wT5b7igA9zocVmKXk5oVI,198233,4,JPVI09810980
0.505,0.478,0,-9.616,1,0.0461,0.484,0.882,0.307,0.937,129.941,audio_features,7dOx2n9iMWLRLWYbZiI7jH,spotify:track:7dOx2n9iMWLRLWYbZiI7jH,https://api.spotify.com/v1/tracks/7dOx2n9iMWLRLWYbZiI7jH,https://api.spotify.com/v1/audio-analysis/7dOx2n9iMWLRLWYbZiI7jH,116334,4,JPVI09810990
0.648,0.663,7,-8.524,1,0.0299,0.25,0.77,0.1,0.754,80.009,audio_features,1ow93NL8OlJsOKsvk7o46h,spotify:track:1ow93NL8OlJsOKsvk7o46h,https://api.spotify.com/v1/tracks/1ow93NL8OlJsOKsvk7o46h,https://api.spotify.com/v1/audio-analysis/1ow93NL8OlJsOKsvk7o46h,206066,4,JPVI09811000
0.61,0.953,7,-8.734,1,0.0659,0.00505,0.782,0.15,0.835,169.989,audio_features,42GKVTpY2CeHYUcVpHxUma,spotify:track:42GKVTpY2CeHYUcVpHxUma,https://api.spotify.com/v1/tracks/42GKVTpY2CeHYUcVpHxUma,https://api.spotify.com/v1/audio-analysis/42GKVTpY2CeHYUcVpHxUma,185800,4,JPVI09811120
0.746,0.857,7,-8.69,1,0.0337,0.0127,0.836,0.0681,0.916,100.012,audio_features,0CiXHIEjNzDHyfZ70dHI9X,spotify:track:0CiXHIEjNzDHyfZ70dHI9X,https://api.spotify.com/v1/tracks/0CiXHIEjNzDHyfZ70dHI9X,https://api.spotify.com/v1/audio-analysis/0CiXHIEjNzDHyfZ70dHI9X,238967,4,JPVI09811130
0.491,0.804,11,-5.777,1,0.133,0.049,9.95e-05,0.0245,0.236,114.937,audio_features,7KBqiGyvY1uFYlvi8gA335,spotify:track:7KBqiGyvY1uFYlvi8gA335,https://api.spotify.com/v1/tracks/7KBqiGyvY1uFYlvi8gA335,https://api.spotify.com/v1/audio-analysis/7KBqiGyvY1uFYlvi8gA335,223567,4,JPVI09806210
0.34,0.802,1,-4.028,0,0.0447,0.141,0.0,0.407,0.705,106.013,audio_features,2jsDXf4iztDbJpAIic8Il6,spotify:track:2jsDXf4iztDbJpAIic8Il6,https://api.spotify.com/v1/tracks/2jsDXf4iztDbJpAIic8Il6,https://api.spotify.com/v1/audio-analysis/2jsDXf4iztDbJpAIic8Il6,279694,3,JPKI09606160
0.401,0.433,7,-5.354,1,0.0273,0.0679,0.00067,0.127,0.074,140.044,audio_features,1SdzoDBs56t9qWZGyvDQSA,spotify:track:1SdzoDBs56t9qWZGyvDQSA,https://api.spotify.com/v1/tracks/1SdzoDBs56t9qWZGyvDQSA,https://api.spotify.com/v1/audio-analysis/1SdzoDBs56t9qWZGyvDQSA,324214,4,JPKI09606170
0.397,0.585,9,-5.417,1,0.0303,0.229,0.898,0.11,0.59,69.999,audio_features,4P4TT4sqI0OnQgZO8hBZwD,spotify:track:4P4TT4sqI0OnQgZO8hBZwD,https://api.spotify.com/v1/tracks/4P4TT4sqI0OnQgZO8hBZwD,https://api.spotify.com/v1/audio-analysis/4P4TT4sqI0OnQgZO8hBZwD,118080,5,JPKI00312383
0.64,0.64,2,-8.623,1,0.0316,0.00043,0.845,0.057,0.278,127.993,audio_features,2n87IR7p3RHeanNEqMU937,spotify:track:2n87IR7p3RHeanNEqMU937,https://api.spotify.com/v1/tracks/2n87IR7p3RHeanNEqMU937,https://api.spotify.com/v1/audio-analysis/2n87IR7p3RHeanNEqMU937,99693,4,JPKI00312384
0.0948,0.122,7,-18.825,1,0.0642,0.778,0.784,0.113,0.47,66.155,audio_features,7beba19P28jqLvTpfJL0eu,spotify:track:7beba19P28jqLvTpfJL0eu,https://api.spotify.com/v1/tracks/7beba19P28jqLvTpfJL0eu,https://api.spotify.com/v1/audio-analysis/7beba19P28jqLvTpfJL0eu,36133,3,JPKI00312385
0.344,0.19,0,-12.26,1,0.0323,0.898,0.941,0.103,0.157,106.838,audio_features,5GjDYk3lWusoRyNoIoBRtc,spotify:track:5GjDYk3lWusoRyNoIoBRtc,https://api.spotify.com/v1/tracks/5GjDYk3lWusoRyNoIoBRtc,https://api.spotify.com/v1/audio-analysis/5GjDYk3lWusoRyNoIoBRtc,140613,4,JPKI00312386
0.524,0.531,0,-6.682,1,0.0293,0.378,0.949,0.142,0.541,130.859,audio_features,6i2D0LshmjJnIEjIB6RjvV,spotify:track:6i2D0LshmjJnIEjIB6RjvV,https://api.spotify.com/v1/tracks/6i2D0LshmjJnIEjIB6RjvV,https://api.spotify.com/v1/audio-analysis/6i2D0LshmjJnIEjIB6RjvV,94493,4,JPKI00312387
0.479,0.363,0,-7.176,0,0.029,0.888,0.865,0.0888,0.252,116.716,audio_features,7fzdoEwjOsiZn1EQz2oPVr,spotify:track:7fzdoEwjOsiZn1EQz2oPVr,https://api.spotify.com/v1/tracks/7fzdoEwjOsiZn1EQz2oPVr,https://api.spotify.com/v1/audio-analysis/7fzdoEwjOsiZn1EQz2oPVr,153720,3,JPKI00312388
0.21,0.0298,0,-24.959,1,0.0375,0.467,0.00658,0.121,0.0358,91.591,audio_features,1iMbIS7AWlaMICW2KhO37I,spotify:track:1iMbIS7AWlaMICW2KhO37I,https://api.spotify.com/v1/tracks/1iMbIS7AWlaMICW2KhO37I,https://api.spotify.com/v1/audio-analysis/1iMbIS7AWlaMICW2KhO37I,143773,3,JPKI00312400
0.539,0.128,9,-16.148,0,0.0473,0.977,0.924,0.0904,0.0357,63.325,audio_features,2iVcLDocmvZSlYPpUpHBnw,spotify:track:2iVcLDocmvZSlYPpUpHBnw,https://api.spotify.com/v1/tracks/2iVcLDocmvZSlYPpUpHBnw,https://api.spotify.com/v1/audio-analysis/2iVcLDocmvZSlYPpUpHBnw,98867,4,JPKI09632740
0.583,0.0254,0,-22.91,1,0.0902,0.995,0.921,0.119,0.128,135.599,audio_features,2KdOSJVgibZEs7lsDRjHok,spotify:track:2KdOSJVgibZEs7lsDRjHok,https://api.spotify.com/v1/tracks/2KdOSJVgibZEs7lsDRjHok,https://api.spotify.com/v1/audio-analysis/2KdOSJVgibZEs7lsDRjHok,141280,4,JPKI00312402
0.466,0.056,9,-22.361,0,0.0629,0.984,0.901,0.0986,0.0395,115.556,audio_features,0QZe7AXYDS0iAlAaNF2vkk,spotify:track:0QZe7AXYDS0iAlAaNF2vkk,https://api.spotify.com/v1/tracks/0QZe7AXYDS0iAlAaNF2vkk,https://api.spotify.com/v1/audio-analysis/0QZe7AXYDS0iAlAaNF2vkk,146240,4,JPKI00312403
0.591,0.0139,5,-19.16,1,0.232,0.929,0.0981,0.0713,0.77,84.358,audio_features,72qOjNET97yEuWbqqM8dJo,spotify:track:72qOjNET97yEuWbqqM8dJo,https://api.spotify.com/v1/tracks/72qOjNET97yEuWbqqM8dJo,https://api.spotify.com/v1/audio-analysis/72qOjNET97yEuWbqqM8dJo,93040,4,JPKI00312404
0.295,0.273,1,-16.312,1,0.0457,0.943,0.949,0.108,0.0383,67.856,audio_features,6bY1uMCz4svOoxdXqivJ3P,spotify:track:6bY1uMCz4svOoxdXqivJ3P,https://api.spotify.com/v1/tracks/6bY1uMCz4svOoxdXqivJ3P,https://api.spotify.com/v1/audio-analysis/6bY1uMCz4svOoxdXqivJ3P,141227,3,JPKI09632730
0.488,0.681,5,-13.642,1,0.0453,0.304,0.93,0.0957,0.969,162.137,audio_features,6oW7lwMMyN4HtPALX3jfx5,spotify:track:6oW7lwMMyN4HtPALX3jfx5,https://api.spotify.com/v1/tracks/6oW7lwMMyN4HtPALX3jfx5,https://api.spotify.com/v1/audio-analysis/6oW7lwMMyN4HtPALX3jfx5,148240,4,JPKI00312406
0.198,0.199,5,-17.748,1,0.0389,0.838,0.968,0.122,0.0398,83.371,audio_features,0iIDhzpAN8inwfA3m7b6mZ,spotify:track:0iIDhzpAN8inwfA3m7b6mZ,https://api.spotify.com/v1/tracks/0iIDhzpAN8inwfA3m7b6mZ,https://api.spotify.com/v1/audio-analysis/0iIDhzpAN8inwfA3m7b6mZ,147000,3,JPKI00312407
0.209,0.294,1,-14.537,1,0.0303,0.918,0.411,0.0974,0.0302,80.689,audio_features,3C21SdjZiE9AIZefmV8Xa1,spotify:track:3C21SdjZiE9AIZefmV8Xa1,https://api.spotify.com/v1/tracks/3C21SdjZiE9AIZefmV8Xa1,https://api.spotify.com/v1/audio-analysis/3C21SdjZiE9AIZefmV8Xa1,156107,4,JPKI00312408
0.239,0.207,4,-14.376,0,0.042,0.994,0.972,0.153,0.219,133.152,audio_features,74Bge2jqqlS9vvOP3mugnX,spotify:track:74Bge2jqqlS9vvOP3mugnX,https://api.spotify.com/v1/tracks/74Bge2jqqlS9vvOP3mugnX,https://api.spotify.com/v1/audio-analysis/74Bge2jqqlS9vvOP3mugnX,135373,4,JPKI00312409
0.288,0.358,5,-10.938,1,0.0328,0.13,0.88,0.312,0.0389,68.857,audio_features,3xgnPhCoawggCNN8KnesgU,spotify:track:3xgnPhCoawggCNN8KnesgU,https://api.spotify.com/v1/tracks/3xgnPhCoawggCNN8KnesgU,https://api.spotify.com/v1/audio-analysis/3xgnPhCoawggCNN8KnesgU,181427,4,JPKI00312410
0.284,0.402,9,-13.122,1,0.0375,0.948,0.972,0.253,0.0788,70.53,audio_features,5d760jGxccK4lb3P2ZyumC,spotify:track:5d760jGxccK4lb3P2ZyumC,https://api.spotify.com/v1/tracks/5d760jGxccK4lb3P2ZyumC,https://api.spotify.com/v1/audio-analysis/5d760jGxccK4lb3P2ZyumC,145187,4,JPKI00307727
0.213,0.347,3,-8.635,1,0.0363,0.829,0.121,0.122,0.175,127.117,audio_features,7bYVSuTUefh0ISlmIlU1le,spotify:track:7bYVSuTUefh0ISlmIlU1le,https://api.spotify.com/v1/tracks/7bYVSuTUefh0ISlmIlU1le,https://api.spotify.com/v1/audio-analysis/7bYVSuTUefh0ISlmIlU1le,109867,3,JPKI00307730
0.642,0.451,0,-7.218,0,0.0403,0.77,0.254,0.0734,0.476,117.004,audio_features,5cyioNxKsEZPD2Azmj0qdI,spotify:track:5cyioNxKsEZPD2Azmj0qdI,https://api.spotify.com/v1/tracks/5cyioNxKsEZPD2Azmj0qdI,https://api.spotify.com/v1/audio-analysis/5cyioNxKsEZPD2Azmj0qdI,83467,4,JPKI09632750
0.869,0.3,9,-15.121,0,0.0434,0.402,0.0853,0.0711,0.874,117.988,audio_features,3ia8uKWZIDLp8hKm18zuNS,spotify:track:3ia8uKWZIDLp8hKm18zuNS,https://api.spotify.com/v1/tracks/3ia8uKWZIDLp8hKm18zuNS,https://api.spotify.com/v1/audio-analysis/3ia8uKWZIDLp8hKm18zuNS,230480,4,JPKI09522470
0.551,0.271,7,-11.694,0,0.0268,0.651,0.45,0.0915,0.285,144.129,audio_features,5KmMMmc1pXL5lL4HlR9Srz,spotify:track:5KmMMmc1pXL5lL4HlR9Srz,https://api.spotify.com/v1/tracks/5KmMMmc1pXL5lL4HlR9Srz,https://api.spotify.com/v1/audio-analysis/5KmMMmc1pXL5lL4HlR9Srz,195893,4,USDW19804812
0.37,0.322,5,-13.396,1,0.0317,0.75,7.53e-05,0.223,0.301,82.229,audio_features,1cYudm5fk5igcsjroJKmFw,spotify:track:1cYudm5fk5igcsjroJKmFw,https://api.spotify.com/v1/tracks/1cYudm5fk5igcsjroJKmFw,https://api.spotify.com/v1/audio-analysis/1cYudm5fk5igcsjroJKmFw,187133,4,USDW19804801
0.633,0.49,10,-7.668,1,0.0255,0.395,6.92e-05,0.0886,0.66,132.178,audio_features,5AMrnF761nziCWUfjBgRUI,spotify:track:5AMrnF761nziCWUfjBgRUI,https://api.spotify.com/v1/tracks/5AMrnF761nziCWUfjBgRUI,https://api.spotify.com/v1/audio-analysis/5AMrnF761nziCWUfjBgRUI,280107,3,USDW19804802
0.631,0.491,10,-7.677,1,0.0257,0.39,4.91e-05,0.0876,0.648,132.157,audio_features,4rPfBpWSWilFxyAtY5Hka1,spotify:track:4rPfBpWSWilFxyAtY5Hka1,https://api.spotify.com/v1/tracks/4rPfBpWSWilFxyAtY5Hka1,https://api.spotify.com/v1/audio-analysis/4rPfBpWSWilFxyAtY5Hka1,278720,3,USKRS1054102
0.682,0.444,7,-8.716,1,0.0327,0.571,0.0,0.11,0.572,119.547,audio_features,3pwj90XGAD6I0jO3q6fkCx,spotify:track:3pwj90XGAD6I0jO3q6fkCx,https://api.spotify.com/v1/tracks/3pwj90XGAD6I0jO3q6fkCx,https://api.spotify.com/v1/audio-analysis/3pwj90XGAD6I0jO3q6fkCx,193760,4,USDW19804803
0.447,0.208,2,-18.663,1,0.0337,0.883,0.153,0.105,0.511,105.669,audio_features,1Q0sk7b7PAGjgC3R5zyuWt,spotify:track:1Q0sk7b7PAGjgC3R5zyuWt,https://api.spotify.com/v1/tracks/1Q0sk7b7PAGjgC3R5zyuWt,https://api.spotify.com/v1/audio-analysis/1Q0sk7b7PAGjgC3R5zyuWt,202533,3,USDW19704804
0.567,0.509,0,-10.846,1,0.031,0.449,0.0684,0.123,0.458,86.86,audio_features,3pM7gfel0ho7yVJw4KK5Eq,spotify:track:3pM7gfel0ho7yVJw4KK5Eq,https://api.spotify.com/v1/tracks/3pM7gfel0ho7yVJw4KK5Eq,https://api.spotify.com/v1/audio-analysis/3pM7gfel0ho7yVJw4KK5Eq,184907,4,USDW19804814
0.571,0.782,7,-7.858,1,0.0301,0.00445,0.0161,0.151,0.612,126.884,audio_features,44xqX8IBgEkis0PZrKRXp1,spotify:track:44xqX8IBgEkis0PZrKRXp1,https://api.spotify.com/v1/tracks/44xqX8IBgEkis0PZrKRXp1,https://api.spotify.com/v1/audio-analysis/44xqX8IBgEkis0PZrKRXp1,202600,4,USDW19804806
0.454,0.31,1,-16.167,1,0.0309,0.858,0.0134,0.0848,0.116,118.814,audio_features,4SD4ri0Msp6DxgoXKcf6ug,spotify:track:4SD4ri0Msp6DxgoXKcf6ug,https://api.spotify.com/v1/tracks/4SD4ri0Msp6DxgoXKcf6ug,https://api.spotify.com/v1/audio-analysis/4SD4ri0Msp6DxgoXKcf6ug,202493,3,USDW19804807
0.332,0.591,9,-7.357,1,0.0361,0.0912,6e-06,0.102,0.316,126.077,audio_features,63gcAzYVuMnM46Fl2wrSOC,spotify:track:63gcAzYVuMnM46Fl2wrSOC,https://api.spotify.com/v1/tracks/63gcAzYVuMnM46Fl2wrSOC,https://api.spotify.com/v1/audio-analysis/63gcAzYVuMnM46Fl2wrSOC,140000,4,USDW19804808
0.516,0.353,3,-11.456,1,0.0279,0.444,0.0,0.129,0.321,91.646,audio_features,7AG284RTvcDG9uHt1NQIbu,spotify:track:7AG284RTvcDG9uHt1NQIbu,https://api.spotify.com/v1/tracks/7AG284RTvcDG9uHt1NQIbu,https://api.spotify.com/v1/audio-analysis/7AG284RTvcDG9uHt1NQIbu,153467,4,USDW19804809
0.59,0.474,4,-9.428,1,0.0323,0.35,0.000389,0.668,0.235,116.926,audio_features,2c7AnyxXkbemyTEpzprQVx,spotify:track:2c7AnyxXkbemyTEpzprQVx,https://api.spotify.com/v1/tracks/2c7AnyxXkbemyTEpzprQVx,https://api.spotify.com/v1/audio-analysis/2c7AnyxXkbemyTEpzprQVx,178040,4,USDW19804810
0.504,0.761,9,-6.482,1,0.0302,0.0956,0.0,0.137,0.642,103.05,audio_features,5GDuR4AYZi0PyMhmYdWFz7,spotify:track:5GDuR4AYZi0PyMhmYdWFz7,https://api.spotify.com/v1/tracks/5GDuR4AYZi0PyMhmYdWFz7,https://api.spotify.com/v1/audio-analysis/5GDuR4AYZi0PyMhmYdWFz7,161093,4,USDW19804811
0.628,0.563,7,-8.649,1,0.0282,0.208,0.0,0.115,0.342,116.074,audio_features,0uEGjq4WbwCb4C6ZpEA25c,spotify:track:0uEGjq4WbwCb4C6ZpEA25c,https://api.spotify.com/v1/tracks/0uEGjq4WbwCb4C6ZpEA25c,https://api.spotify.com/v1/audio-analysis/0uEGjq4WbwCb4C6ZpEA25c,265107,4,USDW19804805
0.253,0.154,2,-15.366,0,0.0521,0.83,5.04e-06,0.157,0.223,79.0,audio_features,3IQApXKUun0iHHtpsvI7xL,spotify:track:3IQApXKUun0iHHtpsvI7xL,https://api.spotify.com/v1/tracks/3IQApXKUun0iHHtpsvI7xL,https://api.spotify.com/v1/audio-analysis/3IQApXKUun0iHHtpsvI7xL,137533,4,USDW19804813
0.646,0.677,0,-9.477,0,0.0432,0.0337,2e-06,0.13,0.588,128.125,audio_features,3x4378ztiLvFmm2nuzEI0C,spotify:track:3x4378ztiLvFmm2nuzEI0C,https://api.spotify.com/v1/tracks/3x4378ztiLvFmm2nuzEI0C,https://api.spotify.com/v1/audio-analysis/3x4378ztiLvFmm2nuzEI0C,245093,4,JPKI09522450
0.562,0.477,9,-10.685,1,0.0341,0.487,0.892,0.171,0.655,115.841,audio_features,4B3Aa2w9bCeWbZu8IwFx0n,spotify:track:4B3Aa2w9bCeWbZu8IwFx0n,https://api.spotify.com/v1/tracks/4B3Aa2w9bCeWbZu8IwFx0n,https://api.spotify.com/v1/audio-analysis/4B3Aa2w9bCeWbZu8IwFx0n,151773,4,JPKI00028690
0.47,0.119,9,-16.318,0,0.0294,0.908,0.667,0.0969,0.0666,74.151,audio_features,75noxAKSPc5wUqcyj4NILb,spotify:track:75noxAKSPc5wUqcyj4NILb,https://api.spotify.com/v1/tracks/75noxAKSPc5wUqcyj4NILb,https://api.spotify.com/v1/audio-analysis/75noxAKSPc5wUqcyj4NILb,179827,4,JPKI09531180
0.554,0.119,7,-20.872,0,0.0299,0.756,0.727,0.104,0.282,80.003,audio_features,2rk8hnBWF0zZDFIVoeE16O,spotify:track:2rk8hnBWF0zZDFIVoeE16O,https://api.spotify.com/v1/tracks/2rk8hnBWF0zZDFIVoeE16O,https://api.spotify.com/v1/audio-analysis/2rk8hnBWF0zZDFIVoeE16O,167307,4,JPKI09531190
0.414,0.464,1,-14.587,1,0.0342,0.833,0.938,0.107,0.56,125.933,audio_features,63guTqlCMP66ifj7ZdmQe4,spotify:track:63guTqlCMP66ifj7ZdmQe4,https://api.spotify.com/v1/tracks/63guTqlCMP66ifj7ZdmQe4,https://api.spotify.com/v1/audio-analysis/63guTqlCMP66ifj7ZdmQe4,157027,4,JPKI00312164
0.612,0.174,0,-17.916,1,0.0381,0.809,0.964,0.088,0.185,96.12,audio_features,1DkmJVewL6x54cCfuFjFtn,spotify:track:1DkmJVewL6x54cCfuFjFtn,https://api.spotify.com/v1/tracks/1DkmJVewL6x54cCfuFjFtn,https://api.spotify.com/v1/audio-analysis/1DkmJVewL6x54cCfuFjFtn,183667,4,JPKI00312165
0.615,0.563,0,-11.731,1,0.03,0.0307,0.000287,0.216,0.864,150.102,audio_features,0E9W4ZDAl2ceQSJI8TOgOS,spotify:track:0E9W4ZDAl2ceQSJI8TOgOS,https://api.spotify.com/v1/tracks/0E9W4ZDAl2ceQSJI8TOgOS,https://api.spotify.com/v1/audio-analysis/0E9W4ZDAl2ceQSJI8TOgOS,92067,4,JPKI00307723
0.749,0.404,0,-11.43,1,0.0416,0.636,0.331,0.056,0.773,107.962,audio_features,3hGy8RQwf7pRoJXe5RYV0z,spotify:track:3hGy8RQwf7pRoJXe5RYV0z,https://api.spotify.com/v1/tracks/3hGy8RQwf7pRoJXe5RYV0z,https://api.spotify.com/v1/audio-analysis/3hGy8RQwf7pRoJXe5RYV0z,143640,4,JPKI00307724
0.486,0.605,10,-9.158,1,0.0318,0.345,0.828,0.123,0.513,120.169,audio_features,2dsC3UJCJgSfJn2caUqhkx,spotify:track:2dsC3UJCJgSfJn2caUqhkx,https://api.spotify.com/v1/tracks/2dsC3UJCJgSfJn2caUqhkx,https://api.spotify.com/v1/audio-analysis/2dsC3UJCJgSfJn2caUqhkx,119093,4,JPKI00312157
0.179,0.0805,7,-23.086,1,0.0386,0.988,0.988,0.114,0.0543,66.987,audio_features,6kuRfb3WeodHFtKICLdBy6,spotify:track:6kuRfb3WeodHFtKICLdBy6,https://api.spotify.com/v1/tracks/6kuRfb3WeodHFtKICLdBy6,https://api.spotify.com/v1/audio-analysis/6kuRfb3WeodHFtKICLdBy6,144973,1,JPKI00312180
0.38,0.314,5,-10.594,0,0.032,0.88,0.949,0.0976,0.169,120.689,audio_features,2AO68isFdmr9zTW1zIIpah,spotify:track:2AO68isFdmr9zTW1zIIpah,https://api.spotify.com/v1/tracks/2AO68isFdmr9zTW1zIIpah,https://api.spotify.com/v1/audio-analysis/2AO68isFdmr9zTW1zIIpah,122360,3,JPKI00312181
0.104,0.417,5,-9.135,1,0.0322,0.576,0.658,0.121,0.0994,84.878,audio_features,51B1Qv4xGNsiQlXXKmPdgh,spotify:track:51B1Qv4xGNsiQlXXKmPdgh,https://api.spotify.com/v1/tracks/51B1Qv4xGNsiQlXXKmPdgh,https://api.spotify.com/v1/audio-analysis/51B1Qv4xGNsiQlXXKmPdgh,168640,4,JPKI00312166
0.67,0.531,10,-10.004,1,0.0346,0.696,0.624,0.117,0.587,120.129,audio_features,5DI03bcD70fbU7Cyr6CaIP,spotify:track:5DI03bcD70fbU7Cyr6CaIP,https://api.spotify.com/v1/tracks/5DI03bcD70fbU7Cyr6CaIP,https://api.spotify.com/v1/audio-analysis/5DI03bcD70fbU7Cyr6CaIP,114800,4,JPKI00312159
0.463,0.592,5,-9.529,1,0.0408,0.336,0.938,0.144,0.332,107.897,audio_features,5MdnfdvcaFJ4GjMhcNGCgA,spotify:track:5MdnfdvcaFJ4GjMhcNGCgA,https://api.spotify.com/v1/tracks/5MdnfdvcaFJ4GjMhcNGCgA,https://api.spotify.com/v1/audio-analysis/5MdnfdvcaFJ4GjMhcNGCgA,120400,4,JPKI00312156
0.528,0.566,9,-10.951,1,0.0376,0.409,0.874,0.0956,0.482,149.885,audio_features,0b4VXGGERGs9PyvIEJRDnI,spotify:track:0b4VXGGERGs9PyvIEJRDnI,https://api.spotify.com/v1/tracks/0b4VXGGERGs9PyvIEJRDnI,https://api.spotify.com/v1/audio-analysis/0b4VXGGERGs9PyvIEJRDnI,145027,4,JPKI00028700
0.622,0.459,9,-11.077,0,0.0265,0.306,0.967,0.077,0.376,93.988,audio_features,1U3RV0bgVbck7Gx957hGmA,spotify:track:1U3RV0bgVbck7Gx957hGmA,https://api.spotify.com/v1/tracks/1U3RV0bgVbck7Gx957hGmA,https://api.spotify.com/v1/audio-analysis/1U3RV0bgVbck7Gx957hGmA,111067,4,JPKI00312158
0.532,0.651,11,-10.139,0,0.0335,0.201,0.4,0.056,0.494,128.019,audio_features,1XHRw7hSptMWTAqpRgVJTP,spotify:track:1XHRw7hSptMWTAqpRgVJTP,https://api.spotify.com/v1/tracks/1XHRw7hSptMWTAqpRgVJTP,https://api.spotify.com/v1/audio-analysis/1XHRw7hSptMWTAqpRgVJTP,100773,4,JPKI00307718
0.671,0.369,4,-13.76,0,0.0539,0.209,0.836,0.145,0.165,126.013,audio_features,2Dm83T1uONeYZx8sLavpa2,spotify:track:2Dm83T1uONeYZx8sLavpa2,https://api.spotify.com/v1/tracks/2Dm83T1uONeYZx8sLavpa2,https://api.spotify.com/v1/audio-analysis/2Dm83T1uONeYZx8sLavpa2,164227,4,JPKI00307720
0.201,0.211,9,-18.589,0,0.0395,0.913,0.955,0.106,0.0448,80.696,audio_features,60AjiXk85ac0dnSEYsYbqI,spotify:track:60AjiXk85ac0dnSEYsYbqI,https://api.spotify.com/v1/tracks/60AjiXk85ac0dnSEYsYbqI,https://api.spotify.com/v1/audio-analysis/60AjiXk85ac0dnSEYsYbqI,176600,3,JPKI09531200
0.442,0.55,2,-12.907,0,0.0467,0.165,0.921,0.113,0.498,148.043,audio_features,3zps4SaJAdV3N65K1K1gdh,spotify:track:3zps4SaJAdV3N65K1K1gdh,https://api.spotify.com/v1/tracks/3zps4SaJAdV3N65K1K1gdh,https://api.spotify.com/v1/audio-analysis/3zps4SaJAdV3N65K1K1gdh,178973,4,JPKI00312160
0.406,0.64,5,-8.689,1,0.0606,0.00167,0.975,0.152,0.234,145.705,audio_features,6budN5vldcVJeILrcFLG5W,spotify:track:6budN5vldcVJeILrcFLG5W,https://api.spotify.com/v1/tracks/6budN5vldcVJeILrcFLG5W,https://api.spotify.com/v1/audio-analysis/6budN5vldcVJeILrcFLG5W,32933,3,JPKI09531210
0.869,0.3,9,-15.121,0,0.0434,0.402,0.0853,0.0711,0.874,117.988,audio_features,3ia8uKWZIDLp8hKm18zuNS,spotify:track:3ia8uKWZIDLp8hKm18zuNS,https://api.spotify.com/v1/tracks/3ia8uKWZIDLp8hKm18zuNS,https://api.spotify.com/v1/audio-analysis/3ia8uKWZIDLp8hKm18zuNS,230480,4,JPKI09522470
0.408,0.2,7,-13.559,0,0.0356,0.981,0.938,0.219,0.257,79.77,audio_features,2JaERKWIY4REEetlwl8Nqv,spotify:track:2JaERKWIY4REEetlwl8Nqv,https://api.spotify.com/v1/tracks/2JaERKWIY4REEetlwl8Nqv,https://api.spotify.com/v1/audio-analysis/2JaERKWIY4REEetlwl8Nqv,455600,4,GBF077113471
0.757,0.496,11,-8.031,0,0.0467,0.00219,9.27e-05,0.0395,0.862,107.963,audio_features,24gxdUxufJ5eSamdYcPAKH,spotify:track:24gxdUxufJ5eSamdYcPAKH,https://api.spotify.com/v1/tracks/24gxdUxufJ5eSamdYcPAKH,https://api.spotify.com/v1/audio-analysis/24gxdUxufJ5eSamdYcPAKH,221400,4,USEE10301522
0.484,0.706,4,-7.638,0,0.073,0.0229,0.0,0.168,0.412,168.02,audio_features,08R1hMx1ARs5s9ZkscPnnu,spotify:track:08R1hMx1ARs5s9ZkscPnnu,https://api.spotify.com/v1/tracks/08R1hMx1ARs5s9ZkscPnnu,https://api.spotify.com/v1/audio-analysis/08R1hMx1ARs5s9ZkscPnnu,252213,4,USEE10301523
0.664,0.56,2,-8.708,0,0.0298,0.0415,1.05e-05,0.134,0.633,124.811,audio_features,0vftzDteohY2egCL4BDx60,spotify:track:0vftzDteohY2egCL4BDx60,https://api.spotify.com/v1/tracks/0vftzDteohY2egCL4BDx60,https://api.spotify.com/v1/audio-analysis/0vftzDteohY2egCL4BDx60,304587,4,USEE10301528
0.658,0.525,3,-10.788,0,0.0325,0.287,0.0,0.123,0.653,112.002,audio_features,7gvBrvtYLAT0mLdsqySZyK,spotify:track:7gvBrvtYLAT0mLdsqySZyK,https://api.spotify.com/v1/tracks/7gvBrvtYLAT0mLdsqySZyK,https://api.spotify.com/v1/audio-analysis/7gvBrvtYLAT0mLdsqySZyK,305973,4,USGI10000118
0.826,0.432,1,-7.445,1,0.227,0.181,0.0,0.166,0.616,92.686,audio_features,6IVcP0GyH1xRmqdTiNdjzn,spotify:track:6IVcP0GyH1xRmqdTiNdjzn,https://api.spotify.com/v1/tracks/6IVcP0GyH1xRmqdTiNdjzn,https://api.spotify.com/v1/audio-analysis/6IVcP0GyH1xRmqdTiNdjzn,296000,4,USEE19800209
0.522,0.79,9,-6.242,1,0.0252,0.00581,0.00102,0.288,0.244,96.062,audio_features,6tPiCU4LFsXUQPRIykOAnl,spotify:track:6tPiCU4LFsXUQPRIykOAnl,https://api.spotify.com/v1/tracks/6tPiCU4LFsXUQPRIykOAnl,https://api.spotify.com/v1/audio-analysis/6tPiCU4LFsXUQPRIykOAnl,184293,4,USDW10021694
