"Artist","Track","count","Track_no_brackets","artist_first_word","artist_last_word","track_lower.x","artist_lower.x","track_lower_no_schar.x","track_lower_no_brackets.x","track_lower_no_schar_ws.x","track_lower_no_brackets_ws.x","track_lower_no_brackets_schar","track_lower_no_brackets_schar_ws","track_artists","tracks_artists.x","recording.title","recording.artist.credit.phrase","track_lower.y","artist_lower.y","track_lower_no_schar.y","track_lower_no_brackets.y","track_lower_no_schar_ws.y","track_lower_no_brackets_ws.y","artist_lower_no_bracket","artist_lower_no_bracket_schar","artist_lower_no_bracket_schar_ws","tracks_artists.y","distance"
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden","i knew i loved you","savage garden","i knew i loved you","savage garden","iknewilovedyou","iknewilovedyou","savagegarden","savagegarden","iknewilovedyou savagegarden","iknewilovedyou savagegarden","I Knew I Loved You (Crossover mix)","Savage Garden","i knew i loved you (crossover mix)","savage garden","i knew i loved you  crossover mix ","i knew i loved you ","iknewilovedyoucrossovermix","iknewilovedyou","savage garden","savagegarden","savagegarden","iknewilovedyou savagegarden",0
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden","i knew i loved you","savage garden","i knew i loved you","savage garden","iknewilovedyou","iknewilovedyou","savagegarden","savagegarden","iknewilovedyou savagegarden","iknewilovedyou savagegarden","I Knew I Loved You (International version)","Savage Garden","i knew i loved you (international version)","savage garden","i knew i loved you  international version ","i knew i loved you ","iknewilovedyouinternationalversion","iknewilovedyou","savage garden","savagegarden","savagegarden","iknewilovedyou savagegarden",0
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden","i knew i loved you","savage garden","i knew i loved you","savage garden","iknewilovedyou","iknewilovedyou","savagegarden","savagegarden","iknewilovedyou savagegarden","iknewilovedyou savagegarden","I Knew I Loved You (extended instrumental version)","Savage Garden","i knew i loved you (extended instrumental version)","savage garden","i knew i loved you  extended instrumental version ","i knew i loved you ","iknewilovedyouextendedinstrumentalversion","iknewilovedyou","savage garden","savagegarden","savagegarden","iknewilovedyou savagegarden",0
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden","i knew i loved you","savage garden","i knew i loved you","savage garden","iknewilovedyou","iknewilovedyou","savagegarden","savagegarden","iknewilovedyou savagegarden","iknewilovedyou savagegarden","I Knew I Loved You (Eddie’s rhythm radio mix)","Savage Garden","i knew i loved you (eddie’s rhythm radio mix)","savage garden","i knew i loved you  eddie s rhythm radio mix ","i knew i loved you ","iknewilovedyoueddiesrhythmradiomix","iknewilovedyou","savage garden","savagegarden","savagegarden","iknewilovedyou savagegarden",0
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden","i knew i loved you","savage garden","i knew i loved you","savage garden","iknewilovedyou","iknewilovedyou","savagegarden","savagegarden","iknewilovedyou savagegarden","iknewilovedyou savagegarden","I Knew I Loved You (7"" Mini Me mix)","Savage Garden","i knew i loved you (7"" mini me mix)","savage garden","i knew i loved you  7  mini me mix ","i knew i loved you ","iknewilovedyou7minimemix","iknewilovedyou","savage garden","savagegarden","savagegarden","iknewilovedyou savagegarden",0
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden","i knew i loved you","savage garden","i knew i loved you","savage garden","iknewilovedyou","iknewilovedyou","savagegarden","savagegarden","iknewilovedyou savagegarden","iknewilovedyou savagegarden","I Knew I Loved You (12"" Mini Me mix)","Savage Garden","i knew i loved you (12"" mini me mix)","savage garden","i knew i loved you  12  mini me mix ","i knew i loved you ","iknewilovedyou12minimemix","iknewilovedyou","savage garden","savagegarden","savagegarden","iknewilovedyou savagegarden",0
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden","i knew i loved you","savage garden","i knew i loved you","savage garden","iknewilovedyou","iknewilovedyou","savagegarden","savagegarden","iknewilovedyou savagegarden","iknewilovedyou savagegarden","I Knew I Loved You (Eddie's Savage dance mix)","Savage Garden","i knew i loved you (eddie's savage dance mix)","savage garden","i knew i loved you  eddie s savage dance mix ","i knew i loved you ","iknewilovedyoueddiessavagedancemix","iknewilovedyou","savage garden","savagegarden","savagegarden","iknewilovedyou savagegarden",0
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden","i knew i loved you","savage garden","i knew i loved you","savage garden","iknewilovedyou","iknewilovedyou","savagegarden","savagegarden","iknewilovedyou savagegarden","iknewilovedyou savagegarden","I Knew I Loved You (live at Paris Radio)","Savage Garden","i knew i loved you (live at paris radio)","savage garden","i knew i loved you  live at paris radio ","i knew i loved you ","iknewilovedyouliveatparisradio","iknewilovedyou","savage garden","savagegarden","savagegarden","iknewilovedyou savagegarden",0
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden","the animal song","savage garden","the animal song","savage garden","theanimalsong","theanimalsong","savagegarden","savagegarden","theanimalsong savagegarden","theanimalsong savagegarden","The Animal Song","Savage Garden","the animal song","savage garden","the animal song","the animal song","theanimalsong","theanimalsong","savage garden","savagegarden","savagegarden","theanimalsong savagegarden",0
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden","the animal song","savage garden","the animal song","savage garden","theanimalsong","theanimalsong","savagegarden","savagegarden","theanimalsong savagegarden","theanimalsong savagegarden","The Animal Song (instrumental)","Savage Garden","the animal song (instrumental)","savage garden","the animal song  instrumental ","the animal song ","theanimalsonginstrumental","theanimalsong","savage garden","savagegarden","savagegarden","theanimalsong savagegarden",0
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden","the animal song","savage garden","the animal song","savage garden","theanimalsong","theanimalsong","savagegarden","savagegarden","theanimalsong savagegarden","theanimalsong savagegarden","The Animal Song (radio edit)","Savage Garden","the animal song (radio edit)","savage garden","the animal song  radio edit ","the animal song ","theanimalsongradioedit","theanimalsong","savage garden","savagegarden","savagegarden","theanimalsong savagegarden",0
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden","the animal song","savage garden","the animal song","savage garden","theanimalsong","theanimalsong","savagegarden","savagegarden","theanimalsong savagegarden","theanimalsong savagegarden","The Animal Song (instrumental version)","Savage Garden","the animal song (instrumental version)","savage garden","the animal song  instrumental version ","the animal song ","theanimalsonginstrumentalversion","theanimalsong","savage garden","savagegarden","savagegarden","theanimalsong savagegarden",0
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden","the animal song","savage garden","the animal song","savage garden","theanimalsong","theanimalsong","savagegarden","savagegarden","theanimalsong savagegarden","theanimalsong savagegarden","The Animal Song (a cappella)","Savage Garden","the animal song (a cappella)","savage garden","the animal song  a cappella ","the animal song ","theanimalsongacappella","theanimalsong","savage garden","savagegarden","savagegarden","theanimalsong savagegarden",0
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden","the animal song","savage garden","the animal song","savage garden","theanimalsong","theanimalsong","savagegarden","savagegarden","theanimalsong savagegarden","theanimalsong savagegarden","The Animal Song (International version)","Savage Garden","the animal song (international version)","savage garden","the animal song  international version ","the animal song ","theanimalsonginternationalversion","theanimalsong","savage garden","savagegarden","savagegarden","theanimalsong savagegarden",0
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden","the animal song","savage garden","the animal song","savage garden","theanimalsong","theanimalsong","savagegarden","savagegarden","theanimalsong savagegarden","theanimalsong savagegarden","The Animal Song (7” vocal mix)","Savage Garden","the animal song (7” vocal mix)","savage garden","the animal song  7  vocal mix ","the animal song ","theanimalsong7vocalmix","theanimalsong","savage garden","savagegarden","savagegarden","theanimalsong savagegarden",0
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden","the animal song","savage garden","the animal song","savage garden","theanimalsong","theanimalsong","savagegarden","savagegarden","theanimalsong savagegarden","theanimalsong savagegarden","The Animal Song (Hex Hector club mix)","Savage Garden","the animal song (hex hector club mix)","savage garden","the animal song  hex hector club mix ","the animal song ","theanimalsonghexhectorclubmix","theanimalsong","savage garden","savagegarden","savagegarden","theanimalsong savagegarden",0
"Sawyer Brown","Drive Me Wild",14,"Drive Me Wild","Sawyer","Brown","drive me wild","sawyer brown","drive me wild","sawyer brown","drivemewild","drivemewild","sawyerbrown","sawyerbrown","drivemewild sawyerbrown","drivemewild sawyerbrown","Drive Me Wild","Sawyer Brown","drive me wild","sawyer brown","drive me wild","drive me wild","drivemewild","drivemewild","sawyer brown","sawyerbrown","sawyerbrown","drivemewild sawyerbrown",0
"Scarface Featuring Jay-Z & Beanie Sigel","Guess Who's Back",8,"Guess Who's Back","Scarface","Sigel","guess who's back","scarface featuring jay-z & beanie sigel","guess who s back","scarface featuring jay-z & beanie sigel","guesswhosback","guesswho'sback","scarfacefeaturingjayzbeaniesigel","scarfacefeaturingjayzbeaniesigel","guesswho'sback scarfacefeaturingjayzbeaniesigel","guesswho'sback scarfacefeaturingjayzbeaniesigel","Guess Who's Back","Scarface feat. Jay‐Z & Beanie Sigel","guess who's back","scarface feat. jay‐z & beanie sigel","guess who s back","guess who's back","guesswhosback","guesswho'sback","scarface feat. jay‐z & beanie sigel","scarfacefeatjayzbeaniesigel","scarfacefeatjayzbeaniesigel","guesswho'sback scarfacefeatjayzbeaniesigel",5
"Scotty Emerick With Toby Keith","I Can't Take You Anywhere",6,"I Can't Take You Anywhere","Scotty","Keith","i can't take you anywhere","scotty emerick with toby keith","i can t take you anywhere","scotty emerick with toby keith","icanttakeyouanywhere","ican'ttakeyouanywhere","scottyemerickwithtobykeith","scottyemerickwithtobykeith","ican'ttakeyouanywhere scottyemerickwithtobykeith","ican'ttakeyouanywhere scottyemerickwithtobykeith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love’s Divine","Seal","love’s divine","seal","love s divine","love’s divine","lovesdivine","love’sdivine","seal","seal","seal","love’sdivine seal",1
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love's Divine","Seal","love's divine","seal","love s divine","love's divine","lovesdivine","love'sdivine","seal","seal","seal","love'sdivine seal",0
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love’s Divine (uncut)","Seal","love’s divine (uncut)","seal","love s divine  uncut ","love’s divine ","lovesdivineuncut","love’sdivine","seal","seal","seal","love’sdivine seal",1
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love Divine (extract)","Seal","love divine (extract)","seal","love divine  extract ","love divine ","lovedivineextract","lovedivine","seal","seal","seal","lovedivine seal",2
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love’s Divine (5.1 mix)","Seal","love’s divine (5.1 mix)","seal","love s divine  5 1 mix ","love’s divine ","lovesdivine51mix","love’sdivine","seal","seal","seal","love’sdivine seal",1
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love’s Divine (Deepsky edit)","Seal","love’s divine (deepsky edit)","seal","love s divine  deepsky edit ","love’s divine ","lovesdivinedeepskyedit","love’sdivine","seal","seal","seal","love’sdivine seal",1
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love’s Divine (Deepsky club mix)","Seal","love’s divine (deepsky club mix)","seal","love s divine  deepsky club mix ","love’s divine ","lovesdivinedeepskyclubmix","love’sdivine","seal","seal","seal","love’sdivine seal",1
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love’s Divine (acoustic) (5.1 mix)","Seal","love’s divine (acoustic) (5.1 mix)","seal","love s divine  acoustic   5 1 mix ","love’s divine ","lovesdivineacoustic51mix","love’sdivine","seal","seal","seal","love’sdivine seal",1
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love’s Divine (The Passengerz radio mix)","Seal","love’s divine (the passengerz radio mix)","seal","love s divine  the passengerz radio mix ","love’s divine ","lovesdivinethepassengerzradiomix","love’sdivine","seal","seal","seal","love’sdivine seal",1
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal","love's divine","seal","love s divine","seal","lovesdivine","love'sdivine","seal","seal","love'sdivine seal","love'sdivine seal","Love’s Divine (The Passengerz Sanctuary club mix)","Seal","love’s divine (the passengerz sanctuary club mix)","seal","love s divine  the passengerz sanctuary club mix ","love’s divine ","lovesdivinethepassengerzsanctuaryclubmix","love’sdivine","seal","seal","seal","love’sdivine seal",1
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You","Seal","waiting for you","seal","waiting for you","waiting for you","waitingforyou","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting For You","Seal","waiting for you","seal","waiting for you","waiting for you","waitingforyou","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (5.1 mix)","Seal","waiting for you (5.1 mix)","seal","waiting for you  5 1 mix ","waiting for you ","waitingforyou51mix","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (BHQ dub)","Seal","waiting for you (bhq dub)","seal","waiting for you  bhq dub ","waiting for you ","waitingforyoubhqdub","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (BHQ vocal remix)","Seal","waiting for you (bhq vocal remix)","seal","waiting for you  bhq vocal remix ","waiting for you ","waitingforyoubhqvocalremix","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (The Passengerz remix)","Seal","waiting for you (the passengerz remix)","seal","waiting for you  the passengerz remix ","waiting for you ","waitingforyouthepassengerzremix","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (29 Palms remix)","Seal","waiting for you (29 palms remix)","seal","waiting for you  29 palms remix ","waiting for you ","waitingforyou29palmsremix","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (Machine Head remix)","Seal","waiting for you (machine head remix)","seal","waiting for you  machine head remix ","waiting for you ","waitingforyoumachineheadremix","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (The Passengerz dub)","Seal","waiting for you (the passengerz dub)","seal","waiting for you  the passengerz dub ","waiting for you ","waitingforyouthepassengerzdub","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (Thick D. vocal)","Seal","waiting for you (thick d. vocal)","seal","waiting for you  thick d  vocal ","waiting for you ","waitingforyouthickdvocal","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (acoustic) (5.1 mix)","Seal","waiting for you (acoustic) (5.1 mix)","seal","waiting for you  acoustic   5 1 mix ","waiting for you ","waitingforyouacoustic51mix","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (Burnin' Thick D. dub)","Seal","waiting for you (burnin' thick d. dub)","seal","waiting for you  burnin  thick d  dub ","waiting for you ","waitingforyouburninthickddub","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal","waiting for you","seal","waiting for you","seal","waitingforyou","waitingforyou","seal","seal","waitingforyou seal","waitingforyou seal","Waiting for You (Bunin' Thick D. vocal remix)","Seal","waiting for you (bunin' thick d. vocal remix)","seal","waiting for you  bunin  thick d  vocal remix ","waiting for you ","waitingforyoubuninthickdvocalremix","waitingforyou","seal","seal","seal","waitingforyou seal",0
"Sean Paul","Get Busy",32,"Get Busy","Sean","Paul","get busy","sean paul","get busy","sean paul","getbusy","getbusy","seanpaul","seanpaul","getbusy seanpaul","getbusy seanpaul","Get Busy","Sean Paul","get busy","sean paul","get busy","get busy","getbusy","getbusy","sean paul","seanpaul","seanpaul","getbusy seanpaul",0
"Sean Paul","Gimme The Light",39,"Gimme The Light","Sean","Paul","gimme the light","sean paul","gimme the light","sean paul","gimmethelight","gimmethelight","seanpaul","seanpaul","gimmethelight seanpaul","gimmethelight seanpaul","Gimme the Light","Sean Paul","gimme the light","sean paul","gimme the light","gimme the light","gimmethelight","gimmethelight","sean paul","seanpaul","seanpaul","gimmethelight seanpaul",0
"Sean Paul","Gimme The Light",39,"Gimme The Light","Sean","Paul","gimme the light","sean paul","gimme the light","sean paul","gimmethelight","gimmethelight","seanpaul","seanpaul","gimmethelight seanpaul","gimmethelight seanpaul","Gimme The Light","Sean Paul","gimme the light","sean paul","gimme the light","gimme the light","gimmethelight","gimmethelight","sean paul","seanpaul","seanpaul","gimmethelight seanpaul",0
"Sean Paul","Gimme The Light",39,"Gimme The Light","Sean","Paul","gimme the light","sean paul","gimme the light","sean paul","gimmethelight","gimmethelight","seanpaul","seanpaul","gimmethelight seanpaul","gimmethelight seanpaul","Gimme the light","Sean Paul","gimme the light","sean paul","gimme the light","gimme the light","gimmethelight","gimmethelight","sean paul","seanpaul","seanpaul","gimmethelight seanpaul",0
"Sean Paul","Like Glue",20,"Like Glue","Sean","Paul","like glue","sean paul","like glue","sean paul","likeglue","likeglue","seanpaul","seanpaul","likeglue seanpaul","likeglue seanpaul","Like Glue","Sean Paul","like glue","sean paul","like glue","like glue","likeglue","likeglue","sean paul","seanpaul","seanpaul","likeglue seanpaul",0
"Sean Paul Featuring Sasha","I'm Still In Love With You",25,"I'm Still In Love With You","Sean","Sasha","i'm still in love with you","sean paul featuring sasha","i m still in love with you","sean paul featuring sasha","imstillinlovewithyou","i'mstillinlovewithyou","seanpaulfeaturingsasha","seanpaulfeaturingsasha","i'mstillinlovewithyou seanpaulfeaturingsasha","i'mstillinlovewithyou seanpaulfeaturingsasha","I'm Still in Love With You","Sean Paul feat. Sasha","i'm still in love with you","sean paul feat. sasha","i m still in love with you","i'm still in love with you","imstillinlovewithyou","i'mstillinlovewithyou","sean paul feat. sasha","seanpaulfeatsasha","seanpaulfeatsasha","i'mstillinlovewithyou seanpaulfeatsasha",5
"Sean Paul Featuring Sasha","I'm Still In Love With You",25,"I'm Still In Love With You","Sean","Sasha","i'm still in love with you","sean paul featuring sasha","i m still in love with you","sean paul featuring sasha","imstillinlovewithyou","i'mstillinlovewithyou","seanpaulfeaturingsasha","seanpaulfeaturingsasha","i'mstillinlovewithyou seanpaulfeaturingsasha","i'mstillinlovewithyou seanpaulfeaturingsasha","I'm Still in Love With You (7"" radio edit)","Sean Paul feat. Sasha","i'm still in love with you (7"" radio edit)","sean paul feat. sasha","i m still in love with you  7  radio edit ","i'm still in love with you ","imstillinlovewithyou7radioedit","i'mstillinlovewithyou","sean paul feat. sasha","seanpaulfeatsasha","seanpaulfeatsasha","i'mstillinlovewithyou seanpaulfeatsasha",5
"Sean Paul Featuring Sasha","I'm Still In Love With You",25,"I'm Still In Love With You","Sean","Sasha","i'm still in love with you","sean paul featuring sasha","i m still in love with you","sean paul featuring sasha","imstillinlovewithyou","i'mstillinlovewithyou","seanpaulfeaturingsasha","seanpaulfeaturingsasha","i'mstillinlovewithyou seanpaulfeaturingsasha","i'mstillinlovewithyou seanpaulfeaturingsasha","I'm Still In Love With You (7"" Radio Edit)","Sean Paul featuring Sasha","i'm still in love with you (7"" radio edit)","sean paul featuring sasha","i m still in love with you  7  radio edit ","i'm still in love with you ","imstillinlovewithyou7radioedit","i'mstillinlovewithyou","sean paul featuring sasha","seanpaulfeaturingsasha","seanpaulfeaturingsasha","i'mstillinlovewithyou seanpaulfeaturingsasha",0
"Seether","Fine Again",20,"Fine Again","Seether","Seether","fine again","seether","fine again","seether","fineagain","fineagain","seether","seether","fineagain seether","fineagain seether","Fine Again","Seether","fine again","seether","fine again","fine again","fineagain","fineagain","seether","seether","seether","fineagain seether",0
"Seether","Fine Again",20,"Fine Again","Seether","Seether","fine again","seether","fine again","seether","fineagain","fineagain","seether","seether","fineagain seether","fineagain seether","Fine again","Seether","fine again","seether","fine again","fine again","fineagain","fineagain","seether","seether","seether","fineagain seether",0
"Seether Featuring Amy Lee","Broken",17,"Broken","Seether","Lee","broken","seether featuring amy lee","broken","seether featuring amy lee","broken","broken","seetherfeaturingamylee","seetherfeaturingamylee","broken seetherfeaturingamylee","broken seetherfeaturingamylee","Broken","Seether feat. Amy Lee","broken","seether feat. amy lee","broken","broken","broken","broken","seether feat. amy lee","seetherfeatamylee","seetherfeatamylee","broken seetherfeatamylee",5
"Shae Jones","Talk Show Shhh!",9,"Talk Show Shhh!","Shae","Jones","talk show shhh!","shae jones","talk show shhh ","shae jones","talkshowshhh","talkshowshhh!","shaejones","shaejones","talkshowshhh! shaejones","talkshowshhh! shaejones","Talk Show Shhh!","Shae Jones","talk show shhh!","shae jones","talk show shhh ","talk show shhh!","talkshowshhh","talkshowshhh!","shae jones","shaejones","shaejones","talkshowshhh! shaejones",0
"Shaggy Feat. Ricardo ""RikRok"" Ducent","It Wasn't Me",25,"It Wasn't Me","Shaggy","Ducent","it wasn't me","shaggy feat. ricardo ""rikrok"" ducent","it wasn t me","shaggy feat. ricardo ""rikrok"" ducent","itwasntme","itwasn'tme","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","It Wasn’t Me","Shaggy feat. Ricardo “Rik Rok” Ducent","it wasn’t me","shaggy feat. ricardo “rik rok” ducent","it wasn t me","it wasn’t me","itwasntme","itwasn’tme","shaggy feat. ricardo “rik rok” ducent","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn’tme shaggyfeatricardorikrokducent",1
"Shaggy Feat. Ricardo ""RikRok"" Ducent","It Wasn't Me",25,"It Wasn't Me","Shaggy","Ducent","it wasn't me","shaggy feat. ricardo ""rikrok"" ducent","it wasn t me","shaggy feat. ricardo ""rikrok"" ducent","itwasntme","itwasn'tme","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","It Wasn’t Me (Punch remix)","Shaggy feat. Ricardo “Rik Rok” Ducent","it wasn’t me (punch remix)","shaggy feat. ricardo “rik rok” ducent","it wasn t me  punch remix ","it wasn’t me ","itwasntmepunchremix","itwasn’tme","shaggy feat. ricardo “rik rok” ducent","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn’tme shaggyfeatricardorikrokducent",1
"Shaggy Feat. Ricardo ""RikRok"" Ducent","It Wasn't Me",25,"It Wasn't Me","Shaggy","Ducent","it wasn't me","shaggy feat. ricardo ""rikrok"" ducent","it wasn t me","shaggy feat. ricardo ""rikrok"" ducent","itwasntme","itwasn'tme","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","It Wasn’t Me (squeaky version)","Shaggy feat. Ricardo “Rik Rok” Ducent","it wasn’t me (squeaky version)","shaggy feat. ricardo “rik rok” ducent","it wasn t me  squeaky version ","it wasn’t me ","itwasntmesqueakyversion","itwasn’tme","shaggy feat. ricardo “rik rok” ducent","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn’tme shaggyfeatricardorikrokducent",1
"Shaggy Feat. Ricardo ""RikRok"" Ducent","It Wasn't Me",25,"It Wasn't Me","Shaggy","Ducent","it wasn't me","shaggy feat. ricardo ""rikrok"" ducent","it wasn t me","shaggy feat. ricardo ""rikrok"" ducent","itwasntme","itwasn'tme","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","It Wasn’t Me (instrumental version)","Shaggy feat. Ricardo “Rik Rok” Ducent","it wasn’t me (instrumental version)","shaggy feat. ricardo “rik rok” ducent","it wasn t me  instrumental version ","it wasn’t me ","itwasntmeinstrumentalversion","itwasn’tme","shaggy feat. ricardo “rik rok” ducent","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn’tme shaggyfeatricardorikrokducent",1
"Shaggy Feat. Ricardo ""RikRok"" Ducent","It Wasn't Me",25,"It Wasn't Me","Shaggy","Ducent","it wasn't me","shaggy feat. ricardo ""rikrok"" ducent","it wasn t me","shaggy feat. ricardo ""rikrok"" ducent","itwasntme","itwasn'tme","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","itwasn'tme shaggyfeatricardorikrokducent","It Wasn’t Me (sports version)","Shaggy feat. Ricardo “Rik Rok” Ducent","it wasn’t me (sports version)","shaggy feat. ricardo “rik rok” ducent","it wasn t me  sports version ","it wasn’t me ","itwasntmesportsversion","itwasn’tme","shaggy feat. ricardo “rik rok” ducent","shaggyfeatricardorikrokducent","shaggyfeatricardorikrokducent","itwasn’tme shaggyfeatricardorikrokducent",1
