"Artist","Track","count","Track_no_brackets","artist_first_word","artist_last_word"
"Paulina Rubio","Don't Say Goodbye",16,"Don't Say Goodbye","Paulina","Rubio"
"Paulina Rubio","The One You Love",3,"The One You Love","Paulina","Rubio"
"Pearl Jam","I Am Mine",8,"I Am Mine","Pearl","Jam"
"Pearl Jam","Last Kiss",21,"Last Kiss","Pearl","Jam"
"Pearl Jam","Nothing As It Seems",6,"Nothing As It Seems","Pearl","Jam"
"Petey Pablo","Freek-A-Leek",39,"Freek-A-Leek","Petey","Pablo"
"Petey Pablo","I Told Y'all",3,"I Told Y'all","Petey","Pablo"
"Petey Pablo","Raise Up",21,"Raise Up","Petey","Pablo"
"Pharoahe Monch","Simon Says",5,"Simon Says","Pharoahe","Monch"
"Pharrell Featuring Jay-Z","Frontin'",23,"Frontin'","Pharrell","Z"
"Phil Collins","Can't Stop Loving You",20,"Can't Stop Loving You","Phil","Collins"
"Phil Collins","You'll Be In My Heart",20,"You'll Be In My Heart","Phil","Collins"
"Phil Vassar","American Child",15,"American Child","Phil","Vassar"
"Phil Vassar","Carlene",20,"Carlene","Phil","Vassar"
"Phil Vassar","In A Real Love",17,"In A Real Love","Phil","Vassar"
"Phil Vassar","Just Another Day In Paradise",20,"Just Another Day In Paradise","Phil","Vassar"
"Phil Vassar","Rose Bouquet",4,"Rose Bouquet","Phil","Vassar"
"Phil Vassar","Six-Pack Summer",10,"Six-Pack Summer","Phil","Vassar"
"Phil Vassar","That's When I Love You",20,"That's When I Love You","Phil","Vassar"
"Philly's Most Wanted","Cross The Border",5,"Cross The Border","Philly","Wanted"
"Pilar Montenegro","Quitame Ese Hombre",13,"Quitame Ese Hombre","Pilar","Montenegro"
"Pitbull Featuring Lil Jon","Culo",20,"Culo","Pitbull","Jon"
"Play-N-Skillz Featuring Krayzie Bone & Adina Howard","Freaks",10,"Freaks","Play","Howard"
"Prince","1999",1,"1999","Prince","Prince"
"Prince","Call My Name",18,"Call My Name","Prince","Prince"
"Prince","The Greatest Romance Ever Sold",13,"The Greatest Romance Ever Sold","Prince","Prince"
"Profyle","Liar",20,"Liar","Profyle","Profyle"
"Project Pat","Chickenhead",12,"Chickenhead","Project","Pat"
"Public Announcement","Mamacita",8,"Mamacita","Public","Announcement"
"Public Announcement Featuring LeLe","John Doe",3,"John Doe","Public","LeLe"
"Puddle Of Mudd","Away From Me",16,"Away From Me","Puddle","Mudd"
"Puddle Of Mudd","Blurry",38,"Blurry","Puddle","Mudd"
"Puddle Of Mudd","Control",20,"Control","Puddle","Mudd"
"Puddle Of Mudd","Drift & Die",20,"Drift & Die","Puddle","Mudd"
"Puddle Of Mudd","She Hates Me",23,"She Hates Me","Puddle","Mudd"
"Puff Daddy Featuring Mario Winans & Hezekiah Walker & The Love Fe","Best Friend",5,"Best Friend","Puff","Fe"
"Puff Daddy Featuring R. Kelly","Satisfy You",20,"Satisfy You","Puff","Kelly"
"Q-Tip","Breathe And Stop",5,"Breathe And Stop","Q","Tip"
"Q-Tip","Vivrant Thing",20,"Vivrant Thing","Q","Tip"
"QB Finest Featuring Nas & Bravehearts","Oochie Wally",20,"Oochie Wally","QB","Bravehearts"
"Queens Of The Stone Age","No One Knows",20,"No One Knows","Queens","Age"
"R. Kelly","Did You Ever Think",16,"Did You Ever Think","R","Kelly"
"R. Kelly","Feelin' On Yo Booty",19,"Feelin' On Yo Booty","R","Kelly"
"R. Kelly","Happy People",20,"Happy People","R","Kelly"
"R. Kelly","I Wish",22,"I Wish","R","Kelly"
"R. Kelly","If I Could Turn Back The Hands Of Time",17,"If I Could Turn Back The Hands Of Time","R","Kelly"
"R. Kelly","Ignition",42,"Ignition","R","Kelly"
"R. Kelly","Soldier's Heart",3,"Soldier's Heart","R","Kelly"
"R. Kelly","Step In The Name Of Love",27,"Step In The Name Of Love","R","Kelly"
"R. Kelly","The World's Greatest",18,"The World's Greatest","R","Kelly"
"R. Kelly","Thoia Thoing",20,"Thoia Thoing","R","Kelly"
"R. Kelly","U Saved Me",16,"U Saved Me","R","Kelly"
"R. Kelly","When A Woman's Fed Up",19,"When A Woman's Fed Up","R","Kelly"
"R. Kelly & Celine Dion","I'm Your Angel",14,"I'm Your Angel","R","Dion"
"R. Kelly & Jay-Z","Big Chips",9,"Big Chips","R","Z"
"R. Kelly & Jay-Z","Take You Home With Me a.k.a. Body",8,"Take You Home With Me a.k.a. Body","R","Z"
"R. Kelly Featuring Big Tigger","Snake",17,"Snake","R","Tigger"
"R. Kelly Featuring Jay-Z","Fiesta",21,"Fiesta","R","Z"
"R. Kelly Featuring Keith Murray","Home Alone",12,"Home Alone","R","Murray"
"R.E.M.","Imitation Of Life",5,"Imitation Of Life","R","R.E.M."
"R.E.M.","The Great Beyond",14,"The Great Beyond","R","R.E.M."
"R.L., Snoop Dogg & Lil' Kim","Do U Wanna Roll (Dolittle Theme)",16,"Do U Wanna Roll ","R","Kim"
"Rage Against The Machine","Guerrilla Radio",20,"Guerrilla Radio","Rage","Machine"
"Randy Travis","A Man Ain't Made Of Stone",4,"A Man Ain't Made Of Stone","Randy","Travis"
"Randy Travis","Spirit Of A Boy, Wisdom Of A Man",10,"Spirit Of A Boy, Wisdom Of A Man","Randy","Travis"
"Randy Travis","Stranger In My Mirror",4,"Stranger In My Mirror","Randy","Travis"
"Randy Travis","Three Wooden Crosses",20,"Three Wooden Crosses","Randy","Travis"
"Raphael Saadiq & Q-Tip","Get Involved",8,"Get Involved","Raphael","Tip"
"Raphael Saadiq Featuring D'Angelo","Be Here",2,"Be Here","Raphael","Angelo"
"Rascal Flatts","Bless The Broken Road",2,"Bless The Broken Road","Rascal","Flatts"
"Rascal Flatts","Feels Like Today",13,"Feels Like Today","Rascal","Flatts"
"Rascal Flatts","I'm Movin' On",19,"I'm Movin' On","Rascal","Flatts"
"Rascal Flatts","I Melt",20,"I Melt","Rascal","Flatts"
"Rascal Flatts","Love You Out Loud",20,"Love You Out Loud","Rascal","Flatts"
"Rascal Flatts","Mayberry",20,"Mayberry","Rascal","Flatts"
"Rascal Flatts","Prayin' For Daylight",20,"Prayin' For Daylight","Rascal","Flatts"
"Rascal Flatts","These Days",20,"These Days","Rascal","Flatts"
"Rascal Flatts","This Everyday Love",14,"This Everyday Love","Rascal","Flatts"
"Rascal Flatts","While You Loved Me",12,"While You Loved Me","Rascal","Flatts"
"Ray J Featuring Lil' Kim","Wait A Minute",17,"Wait A Minute","Ray","Kim"
"Reba","I'm A Survivor",19,"I'm A Survivor","Reba","Reba"
"Reba","One Honest Heart",10,"One Honest Heart","Reba","Reba"
"Reba","What Do You Say",20,"What Do You Say","Reba","Reba"
"Reba","Wrong Night",10,"Wrong Night","Reba","Reba"
"Reba McEntire","He Gets That From Me",2,"He Gets That From Me","Reba","McEntire"
"Reba McEntire","I'll Be",20,"I'll Be","Reba","McEntire"
"Reba McEntire","Somebody",17,"Somebody","Reba","McEntire"
"Rebecca Lynn Howard","Forgive",5,"Forgive","Rebecca","Howard"
"Red Hot Chili Peppers","By The Way",20,"By The Way","Red","Peppers"
"Red Hot Chili Peppers","Californication",19,"Californication","Red","Peppers"
"Red Hot Chili Peppers","Can't Stop",20,"Can't Stop","Red","Peppers"
"Red Hot Chili Peppers","Otherside",22,"Otherside","Red","Peppers"
"Red Hot Chili Peppers","Scar Tissue",29,"Scar Tissue","Red","Peppers"
"Red Hot Chili Peppers","The Zephyr Song",14,"The Zephyr Song","Red","Peppers"
"Redman Featuring DJ Kool","Let's Get Dirty (I Can't Get In Da Club)",2,"Let's Get Dirty ","Redman","Kool"
"Reina","No One's Gonna Change You",5,"No One's Gonna Change You","Reina","Reina"
"Remy Shand","Take A Message",6,"Take A Message","Remy","Shand"
"Ric-A-Che Featuring Darija","Coo-Coo Chee",1,"Coo-Coo Chee","Ric","Darija"
"Ricky Martin","Livin' La Vida Loca",20,"Livin' La Vida Loca","Ricky","Martin"
"Ricky Martin","Loaded",2,"Loaded","Ricky","Martin"
"Ricky Martin","Shake Your Bon-Bon",18,"Shake Your Bon-Bon","Ricky","Martin"
"Ricky Martin","She's All I Ever Had",20,"She's All I Ever Had","Ricky","Martin"
"Ricky Martin","She Bangs",18,"She Bangs","Ricky","Martin"
"Ricky Martin","Tal Vez",8,"Tal Vez","Ricky","Martin"
"Ricky Martin","The Cup Of Life (The Official Song Of The World Cup, France '98)",18,"The Cup Of Life ","Ricky","Martin"
"Ricky Martin Duet With Christina Aguilera","Nobody Wants To Be Lonely",20,"Nobody Wants To Be Lonely","Ricky","Aguilera"
"Ricky Martin Featuring Meja","Private Emotion",5,"Private Emotion","Ricky","Meja"
"Robbie Williams","Angels",19,"Angels","Robbie","Williams"
"Robbie Williams","Millennium",4,"Millennium","Robbie","Williams"
"Rodney Atkins","Honesty (Write Me A List)",19,"Honesty ","Rodney","Atkins"
"Ruben Studdard","Flying Without Wings",10,"Flying Without Wings","Ruben","Studdard"
"Ruben Studdard","Sorry 2004",20,"Sorry 2004","Ruben","Studdard"
"Ruff Endz","No More",26,"No More","Ruff","Endz"
"Ruff Endz","Someone To Love You",20,"Someone To Love You","Ruff","Endz"
"Rupee","Tempted To Touch",12,"Tempted To Touch","Rupee","Rupee"
"Ryan Cabrera","On The Way Down",22,"On The Way Down","Ryan","Cabrera"
"Ryan Cabrera","True",3,"True","Ryan","Cabrera"
"Ryan Duarte","You",14,"You","Ryan","Duarte"
"S Club 7","Never Had A Dream Come True",20,"Never Had A Dream Come True","S","7"
"Sade","By Your Side",11,"By Your Side","Sade","Sade"
"Saliva","Always",20,"Always","Saliva","Saliva"
"Saliva","Rest In Pieces",3,"Rest In Pieces","Saliva","Saliva"
"Samantha Mumba","Baby, Come Over (This Is Our Night)",17,"Baby, Come Over ","Samantha","Mumba"
"Samantha Mumba","Gotta Tell You",22,"Gotta Tell You","Samantha","Mumba"
"Sammie","I Like It",20,"I Like It","Sammie","Sammie"
"Sammy Kershaw & Lorrie Morgan","Maybe Not Tonight",5,"Maybe Not Tonight","Sammy","Morgan"
"Santana Featuring Alex Band Or Chad Kroeger","Why Don't You & I",35,"Why Don't You & I","Santana","Kroeger"
"Santana Featuring Michelle Branch","The Game Of Love",37,"The Game Of Love","Santana","Branch"
"Santana Featuring Rob Thomas","Smooth",58,"Smooth","Santana","Thomas"
"Santana Featuring The Product G&B","Maria Maria",26,"Maria Maria","Santana","B"
"Sara Evans","Born To Fly",20,"Born To Fly","Sara","Evans"
"Sara Evans","I Could Not Ask For More",20,"I Could Not Ask For More","Sara","Evans"
"Sara Evans","I Keep Looking",19,"I Keep Looking","Sara","Evans"
"Sara Evans","No Place That Far",16,"No Place That Far","Sara","Evans"
"Sara Evans","Perfect",19,"Perfect","Sara","Evans"
"Sara Evans","Suds In The Bucket",20,"Suds In The Bucket","Sara","Evans"
"Sarah Connor","Bounce",10,"Bounce","Sarah","Connor"
"Sarah McLachlan","Angel",24,"Angel","Sarah","McLachlan"
"Sarah McLachlan","Fallen",21,"Fallen","Sarah","McLachlan"
"Sarah McLachlan","I Will Remember You (Live)",20,"I Will Remember You ","Sarah","McLachlan"
"Sarina Paris","Look At Us",20,"Look At Us","Sarina","Paris"
"Savage Garden","Crash And Burn",20,"Crash And Burn","Savage","Garden"
"Savage Garden","I Knew I Loved You",33,"I Knew I Loved You","Savage","Garden"
"Savage Garden","The Animal Song",10,"The Animal Song","Savage","Garden"
"Sawyer Brown","Drive Me Wild",14,"Drive Me Wild","Sawyer","Brown"
"Scarface Featuring Jay-Z & Beanie Sigel","Guess Who's Back",8,"Guess Who's Back","Scarface","Sigel"
"Scotty Emerick With Toby Keith","I Can't Take You Anywhere",6,"I Can't Take You Anywhere","Scotty","Keith"
"Seal","Love's Divine",20,"Love's Divine","Seal","Seal"
"Seal","Waiting For You",8,"Waiting For You","Seal","Seal"
"Sean Paul","Get Busy",32,"Get Busy","Sean","Paul"
"Sean Paul","Gimme The Light",39,"Gimme The Light","Sean","Paul"
"Sean Paul","Like Glue",20,"Like Glue","Sean","Paul"
"Sean Paul Featuring Sasha","I'm Still In Love With You",25,"I'm Still In Love With You","Sean","Sasha"
"Seether","Fine Again",20,"Fine Again","Seether","Seether"
"Seether Featuring Amy Lee","Broken",17,"Broken","Seether","Lee"
"Shae Jones","Talk Show Shhh!",9,"Talk Show Shhh!","Shae","Jones"
"Shaggy Feat. Ricardo ""RikRok"" Ducent","It Wasn't Me",25,"It Wasn't Me","Shaggy","Ducent"
"Shaggy Featuring Janet","Luv Me, Luv Me",15,"Luv Me, Luv Me","Shaggy","Janet"
"Shaggy Featuring Rayvon","Angel",28,"Angel","Shaggy","Rayvon"
"Shakira","Objection (Tango)",9,"Objection ","Shakira","Shakira"
"Shakira","Underneath Your Clothes",20,"Underneath Your Clothes","Shakira","Shakira"
"Shakira","Whenever, Wherever",24,"Whenever, Wherever","Shakira","Shakira"
"Shane Minor","Slave To The Habit",7,"Slave To The Habit","Shane","Minor"
"Shania Twain","Come On Over",10,"Come On Over","Shania","Twain"
"Shania Twain","Forever And For Always",23,"Forever And For Always","Shania","Twain"
"Shania Twain","From This Moment On",10,"From This Moment On","Shania","Twain"
"Shania Twain","I'm Gonna Getcha Good!",20,"I'm Gonna Getcha Good!","Shania","Twain"
"Shania Twain","It Only Hurts When I'm Breathing",7,"It Only Hurts When I'm Breathing","Shania","Twain"
"Shania Twain","Man! I Feel Like A Woman!",28,"Man! I Feel Like A Woman!","Shania","Twain"
"Shania Twain","She's Not Just A Pretty Face",13,"She's Not Just A Pretty Face","Shania","Twain"
"Shania Twain","That Don't Impress Me Much",28,"That Don't Impress Me Much","Shania","Twain"
"Shania Twain","Up!",10,"Up!","Shania","Twain"
"Shania Twain","You've Got A Way",13,"You've Got A Way","Shania","Twain"
"Shania Twain With Billy Currington Or Mark McGrath","Party For Two",8,"Party For Two","Shania","McGrath"
"Shanice","When I Close My Eyes",10,"When I Close My Eyes","Shanice","Shanice"
"Sharissa","Any Other Night",14,"Any Other Night","Sharissa","Sharissa"
"Shawn Mullins","Lullaby",14,"Lullaby","Shawn","Mullins"
"Shawnna Featuring Ludacris","Shake That Sh**",14,"Shake That Sh**","Shawnna","Ludacris"
"SHeDAISY","Come Home Soon",3,"Come Home Soon","SHeDAISY","SHeDAISY"
"SHeDAISY","Deck The Halls",3,"Deck The Halls","SHeDAISY","SHeDAISY"
"SHeDAISY","I Will...But",20,"I Will...But","SHeDAISY","SHeDAISY"
"SHeDAISY","Little Good-Byes",20,"Little Good-Byes","SHeDAISY","SHeDAISY"
"SHeDAISY","Lucky 4 You (Tonight I'm Just Me)",3,"Lucky 4 You ","SHeDAISY","SHeDAISY"
"SHeDAISY","Passenger Seat",8,"Passenger Seat","SHeDAISY","SHeDAISY"
"SHeDAISY","This Woman Needs",9,"This Woman Needs","SHeDAISY","SHeDAISY"
"Sherrie Austin","Never Been Kissed",10,"Never Been Kissed","Sherrie","Austin"
"Sheryl Crow","Anything But Down",13,"Anything But Down","Sheryl","Crow"
"Sheryl Crow","My Favorite Mistake",6,"My Favorite Mistake","Sheryl","Crow"
"Sheryl Crow","Soak Up The Sun",29,"Soak Up The Sun","Sheryl","Crow"
"Sheryl Crow","Steve McQueen",5,"Steve McQueen","Sheryl","Crow"
"Sheryl Crow","The First Cut Is The Deepest",36,"The First Cut Is The Deepest","Sheryl","Crow"
"Shyne Featuring Barrington Levy","Bad Boyz",15,"Bad Boyz","Shyne","Levy"
"Silk","If You (Lovin' Me)",20,"If You ","Silk","Silk"
"Silk","Meeting In My Bedroom",13,"Meeting In My Bedroom","Silk","Silk"
"Silkk The Shocker Featuring Mystikal","It Ain't My Fault 1 & 2",18,"It Ain't My Fault 1 & 2","Silkk","Mystikal"
"Simple Plan","Addicted",19,"Addicted","Simple","Plan"
"Simple Plan","I'd Do Anything",12,"I'd Do Anything","Simple","Plan"
"Simple Plan","Perfect",20,"Perfect","Simple","Plan"
"Simple Plan","Welcome To My Life",7,"Welcome To My Life","Simple","Plan"
"Sisqo","Incomplete",26,"Incomplete","Sisqo","Sisqo"
"Sisqo","Thong Song",28,"Thong Song","Sisqo","Sisqo"
"Sisqo Featuring Make It Hot","Got To Get It",20,"Got To Get It","Sisqo","Hot"
"Sister Hazel","Change Your Mind",20,"Change Your Mind","Sister","Hazel"
"Sixpence None The Richer","Don't Dream It's Over",6,"Don't Dream It's Over","Sixpence","Richer"
"Sixpence None The Richer","Kiss Me",32,"Kiss Me","Sixpence","Richer"
"Sixpence None The Richer","There She Goes",20,"There She Goes","Sixpence","Richer"
"Sleepy Brown Featuring OutKast","I Can't Wait",13,"I Can't Wait","Sleepy","OutKast"
"Slum Village Featuring Dwele","Tainted",11,"Tainted","Slum","Dwele"
"Slum Village Featuring Kanye West & John Legend","Selfish",17,"Selfish","Slum","Legend"
"Smash Mouth","All Star",30,"All Star","Smash","Mouth"
"Smash Mouth","I'm A Believer",20,"I'm A Believer","Smash","Mouth"
"Smash Mouth","Then The Morning Comes",26,"Then The Morning Comes","Smash","Mouth"
"Smilez & Southstar","Tell Me (What's Goin' On)",16,"Tell Me ","Smilez","Southstar"
"Smokie Norful","I Need You Now",3,"I Need You Now","Smokie","Norful"
"Snoop Dogg","From Tha Chuuuch To Da Palace",10,"From Tha Chuuuch To Da Palace","Snoop","Dogg"
"Snoop Dogg","Snoop Dogg",5,"Snoop Dogg","Snoop","Dogg"
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz","Lay Low",19,"Lay Low","Snoop","Eastsidaz"
"Snoop Dogg Featuring Mystikal And Fiend","Woof",12,"Woof","Snoop","Fiend"
"Snoop Dogg Featuring Pharrell","Drop It Like It's Hot",13,"Drop It Like It's Hot","Snoop","Pharrell"
"Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson","Beautiful",20,"Beautiful","Snoop","Wilson"
"Snoop Dogg Featuring Tyrese & Mr. Tan","Just A Baby Boy",4,"Just A Baby Boy","Snoop","Tan"
"Snoop Dogg Featuring Xzibit & Nate Dogg","B-Please",9,"B-Please","Snoop","Dogg"
"Snoop Dogg Presents Tha Eastsidaz","G'd Up",14,"G'd Up","Snoop","Eastsidaz"
"Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven","Got Beef",2,"Got Beef","Snoop","Blaqthoven"
"Sole Featuring JT Money & Kandi","4, 5, 6",16,"4, 5, 6","Sole","Kandi"
"Soluna","For All Time",11,"For All Time","Soluna","Soluna"
"Son By Four","Purest Of Pain (A Puro Dolor)",26,"Purest Of Pain ","Son","Four"
"Sonique","It Feels So Good",24,"It Feels So Good","Sonique","Sonique"
"SoulDecision Featuring Thrust","Faded",24,"Faded","SoulDecision","Thrust"
"Spice Girls","Goodbye",10,"Goodbye","Spice","Girls"
"Splender","I Think God Can Explain",12,"I Think God Can Explain","Splender","Splender"
"Sporty Thievz Featuring Mr. Woods","No Pigeons",17,"No Pigeons","Sporty","Woods"
"St. Lunatics","Midwest Swing",5,"Midwest Swing","St","Lunatics"
"Stacie Orrico","(There's Gotta Be) More To Life",20," More To Life","Stacie","Orrico"
"Stacie Orrico","Stuck",11,"Stuck","Stacie","Orrico"
"Stagga Lee","Roll Wit M.V.P. (We Be Like! The La La Song)",4,"Roll Wit M.V.P. ","Stagga","Lee"
"Staind","Fade",17,"Fade","Staind","Staind"
"Staind","For You",20,"For You","Staind","Staind"
"Staind","It's Been Awhile",46,"It's Been Awhile","Staind","Staind"
"Staind","Price To Play",10,"Price To Play","Staind","Staind"
"Staind","So Far Away",28,"So Far Away","Staind","Staind"
"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez","If You Could Read My Mind",1,"If You Could Read My Mind","Stars","Enriquez"
"Steve Azar","I Don't Have To Be Me ('til Monday)",20,"I Don't Have To Be Me ","Steve","Azar"
"Steve Holy","Good Morning Beautiful",20,"Good Morning Beautiful","Steve","Holy"
"Steve Wariner","I'm Already Taken",14,"I'm Already Taken","Steve","Wariner"
"Steve Wariner","Two Teardrops",20,"Two Teardrops","Steve","Wariner"
"Sting Featuring Cheb Mami","Desert Rose",26,"Desert Rose","Sting","Mami"
"Stone Sour","Bother",20,"Bother","Stone","Sour"
"Stone Temple Pilots","Sour Girl",13,"Sour Girl","Stone","Pilots"
"Styles","Good Times",20,"Good Times","Styles","Styles"
"Sugababes","Hole In The Head",2,"Hole In The Head","Sugababes","Sugababes"
"Sugar Ray","Every Morning",31,"Every Morning","Sugar","Ray"
"Sugar Ray","Falls Apart",20,"Falls Apart","Sugar","Ray"
"Sugar Ray","Someday",32,"Someday","Sugar","Ray"
"Sugar Ray","When It's Over",22,"When It's Over","Sugar","Ray"
"Sugarland","Baby Girl",3,"Baby Girl","Sugarland","Sugarland"
"Sum 41","Fat Lip",12,"Fat Lip","Sum","41"
"Sunday","I Know",2,"I Know","Sunday","Sunday"
"Sunshine Anderson","Heard It All Before",20,"Heard It All Before","Sunshine","Anderson"
"Switchfoot","Dare You To Move",13,"Dare You To Move","Switchfoot","Switchfoot"
"Switchfoot","Meant To Live",28,"Meant To Live","Switchfoot","Switchfoot"
"System Of A Down","Aerials",20,"Aerials","System","Down"
"System Of A Down","Chop Suey",20,"Chop Suey","System","Down"
"System Of A Down","Toxicity",13,"Toxicity","System","Down"
"t.A.T.u.","All The Things She Said",20,"All The Things She Said","t","t.A.T.u."
"T.I.","24's",15,"24's","T","T.I."
"T.I.","Bring Em Out",5,"Bring Em Out","T","T.I."
"T.I.","Let's Get Away",18,"Let's Get Away","T","T.I."
"T.I.","Rubber Band Man",20,"Rubber Band Man","T","T.I."
"T.O.K.","Gal Yuh Ah Lead",9,"Gal Yuh Ah Lead","T","T.O.K."
"T.W.D.Y. Featuring Too Short & Mac Mall","Players Holiday",16,"Players Holiday","T","Mall"
"Tal Bachman","She's So High",28,"She's So High","Tal","Bachman"
"Talib Kweli","Get By",10,"Get By","Talib","Kweli"
"Tamar Braxton","If You Don't Wanna Love Me",6,"If You Don't Wanna Love Me","Tamar","Braxton"
"Tamia","Can't Go For That",5,"Can't Go For That","Tamia","Tamia"
"Tamia","Officially Missing You",18,"Officially Missing You","Tamia","Tamia"
"Tamia","Stranger In My House",21,"Stranger In My House","Tamia","Tamia"
"Tammy Cochran","Angels In Waiting",11,"Angels In Waiting","Tammy","Cochran"
"Tank","Maybe I Deserve",20,"Maybe I Deserve","Tank","Tank"
"Tanto Metro & Devonte","Everyone Falls In Love",16,"Everyone Falls In Love","Tanto","Devonte"
"Tanto Metro & Devonte","Give It To Her",20,"Give It To Her","Tanto","Devonte"
"Teena Marie Featuring Baby","Still In Love",20,"Still In Love","Teena","Baby"
"Telepopmusik","Breathe",10,"Breathe","Telepopmusik","Telepopmusik"
"Terri Clark","A Little Gasoline",6,"A Little Gasoline","Terri","Clark"
"Terri Clark","Everytime I Cry",8,"Everytime I Cry","Terri","Clark"
"Terri Clark","Girls Lie Too",15,"Girls Lie Too","Terri","Clark"
"Terri Clark","I Just Wanna Be Mad",20,"I Just Wanna Be Mad","Terri","Clark"
"Terri Clark","I Wanna Do It All",20,"I Wanna Do It All","Terri","Clark"
"Terri Clark","You're Easy On The Eyes",8,"You're Easy On The Eyes","Terri","Clark"
"Terror Squad","Lean Back",27,"Lean Back","Terror","Squad"
"Terror Squad","Take Me Home",10,"Take Me Home","Terror","Squad"
"Terry Dexter","Better Than Me",1,"Better Than Me","Terry","Dexter"
"Tevin Campbell","Another Way",2,"Another Way","Tevin","Campbell"
"Thalia Featuring Fat Joe","I Want You",19,"I Want You","Thalia","Joe"
"The All-American Rejects","Swing, Swing",11,"Swing, Swing","The","Rejects"
"The Ataris","The Boys Of Summer",18,"The Boys Of Summer","The","Ataris"
"The Beatnuts Featuring Yellaklaw","Watch Out Now",12,"Watch Out Now","The","Yellaklaw"
"The Black Eyed Peas","Hey Mama",20,"Hey Mama","The","Peas"
"The Black Eyed Peas","Let's Get It Started",20,"Let's Get It Started","The","Peas"
"The Black Eyed Peas","Where Is The Love?",25,"Where Is The Love?","The","Peas"
"The Black Eyed Peas Featuring Macy Gray","Request Line",8,"Request Line","The","Gray"
"The Calling","Wherever You Will Go",45,"Wherever You Will Go","The","Calling"
"The Clark Family Experience","Meanwhile Back At The Ranch",12,"Meanwhile Back At The Ranch","The","Experience"
"The Corrs","Breathless",20,"Breathless","The","Corrs"
"The Game Featuring 50 Cent","How We Do",5,"How We Do","The","Cent"
"The Game Featuring 50 Cent","Westside Story",4,"Westside Story","The","Cent"
"The Hives","Hate To Say I Told You So",11,"Hate To Say I Told You So","The","Hives"
"The Isley Brothers Featuring Ronald Isley","Contagious",19,"Contagious","The","Isley"
"The Isley Brothers Featuring Ronald Isley","What Would You Do?",20,"What Would You Do?","The","Isley"
"The Killers","Somebody Told Me",17,"Somebody Told Me","The","Killers"
"The Kinleys","Somebody's Out There Watching",9,"Somebody's Out There Watching","The","Kinleys"
"The Lox Featuring Timbaland And EVE","Ryde Or Die, Chick",7,"Ryde Or Die, Chick","The","EVE"
"The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim","Notorious B.I.G.",7,"Notorious B.I.G.","The","Kim"
"The Offspring","Defy You",11,"Defy You","The","Offspring"
"The Offspring","Hit That",15,"Hit That","The","Offspring"
"The Offspring","Original Prankster",9,"Original Prankster","The","Offspring"
"The Offspring","Pretty Fly (For A White Guy)",12,"Pretty Fly ","The","Offspring"
"The Offspring","Why Don't You Get A Job?",15,"Why Don't You Get A Job?","The","Offspring"
"The Roc Project Featuring Tina Arena","Never (Past Tense)",5,"Never ","The","Arena"
"The Rolling Stones","Sympathy For The Devil (Remixes)",1,"Sympathy For The Devil ","The","Stones"
"The Roots Featuring Erykah Badu","You Got Me",14,"You Got Me","The","Badu"
"The Roots Featuring Musiq","Break You Off",1,"Break You Off","The","Musiq"
"The Wallflowers","Sleepwalker",6,"Sleepwalker","The","Wallflowers"
"The White Stripes","Seven Nation Army",20,"Seven Nation Army","The","Stripes"
"The Wilkinsons","Fly (The Angel Song)",12,"Fly ","The","Wilkinsons"
"The Wiseguys","Start The Commotion",12,"Start The Commotion","The","Wiseguys"
"Third Eye Blind","Deep Inside Of You",12,"Deep Inside Of You","Third","Blind"
"Third Eye Blind","Jumper",16,"Jumper","Third","Blind"
"Third Eye Blind","Never Let You Go",22,"Never Let You Go","Third","Blind"
"Three Days Grace","(I Hate) Everything About You",20," Everything About You","Three","Grace"
"Three Days Grace","Just Like You",20,"Just Like You","Three","Grace"
"Three The... G. Dep, P. Diddy & Black Rob","Let's Get It",9,"Let's Get It","Three","Rob"
"Tim McGraw","Angry All The Time",20,"Angry All The Time","Tim","McGraw"
"Tim McGraw","Back When",10,"Back When","Tim","McGraw"
"Tim McGraw","For A Little While",11,"For A Little While","Tim","McGraw"
"Tim McGraw","Grown Men Don't Cry",20,"Grown Men Don't Cry","Tim","McGraw"
"Tim McGraw","Live Like You Were Dying",20,"Live Like You Were Dying","Tim","McGraw"
"Tim McGraw","My Best Friend",21,"My Best Friend","Tim","McGraw"
"Tim McGraw","My Next Thirty Years",20,"My Next Thirty Years","Tim","McGraw"
"Tim McGraw","Please Remember Me",20,"Please Remember Me","Tim","McGraw"
"Tim McGraw","Real Good Man",20,"Real Good Man","Tim","McGraw"
"Tim McGraw","Red Rag Top",20,"Red Rag Top","Tim","McGraw"
"Tim McGraw","She's My Kind Of Rain",20,"She's My Kind Of Rain","Tim","McGraw"
"Tim McGraw","Some Things Never Change",14,"Some Things Never Change","Tim","McGraw"
"Tim McGraw","Something Like That",20,"Something Like That","Tim","McGraw"
"Tim McGraw","The Cowboy In Me",20,"The Cowboy In Me","Tim","McGraw"
"Tim McGraw","Unbroken",20,"Unbroken","Tim","McGraw"
"Tim McGraw","Watch The Wind Blow By",20,"Watch The Wind Blow By","Tim","McGraw"
